date,GPRD,ambiguity_metric_1,risk_1,ambiguity_metric_2,risk_2,daily_return
2021-07-29,30.91729736328125,0.0073976667891544,0.0229064946094082,2.5131219897538637,0.0229064946094082,0.00030316779409345074
2021-07-30,80.90396118164062,0.0060036199250688,0.0229629082116293,2.578201930406393,0.0229629082116293,-0.00015170722583590646
2021-08-02,111.9454574584961,0.0062903718941217,0.024081905124997,2.7411919367681725,0.024081905124997,0.000304121453943873
2021-08-03,50.82042694091797,0.0055376959125222,0.0139583788970451,2.539877925272641,0.0139583788970451,0.0001966153777548385
2021-08-04,89.99213409423828,0.0043465680677776,0.0135845877076921,2.2083047251556964,0.0135845877076921,7.63286712583966e-05
2021-08-05,99.66178131103516,0.0052051279218119,0.0136720738467037,2.882520705383918,0.0136720738467037,0.00034566683377268426
2021-08-06,63.62165832519531,0.0052003663781638,0.0131359806537221,2.8606714370056308,0.0131359806537221,3.047907002273753e-05
2021-08-09,42.60537338256836,0.0041471624730216,0.0085777223175738,2.900006733225315,0.0085777223175738,-0.00011030643126586082
2021-08-10,103.37091064453125,0.004060888511332,0.0093983891460024,2.8684999793797967,0.0093983891460024,0.00011303737372525546
2021-08-11,71.90812683105469,0.0039146144140265,0.0098545448059969,2.682602704768721,0.0098545448059969,0.0
2021-08-12,76.1509780883789,0.0055278035505225,0.0103400378869676,3.15999399204439,0.0103400378869676,-7.439099909123392e-05
2021-08-13,95.29304504394531,0.0052369579517059,0.0103439966626488,3.3123450424300187,0.0103439966626488,-7.480263224413086e-05
2021-08-16,127.20260620117188,0.0056853149916424,0.0078995515545338,3.296459512777157,0.0078995515545338,0.0002186239243400223
2021-08-17,157.74131774902344,0.0058386378951437,0.0075794731292921,3.6257842308983808,0.0075794731292921,0.0001364555465044326
2021-08-18,83.16069793701172,0.0063511145155797,0.0118689692271888,3.389797932265701,0.0118689692271888,7.764831850520792e-05
2021-08-19,49.64338684082031,0.0062754495896187,0.0117604828133068,3.0799619020540376,0.0117604828133068,3.2908403572395883e-05
2021-08-20,68.60346984863281,0.00537375068736,0.0135055053490148,3.2091439615301196,0.0135055053490148,0.00013421045457517877
2021-08-23,189.92799377441406,0.0050405680479015,0.0165350456015061,2.7208807538933018,0.0165350456015061,-0.00015093216116235375
2021-08-24,133.26422119140625,0.0055287045965364,0.0144486560667069,2.7189114197497912,0.0144486560667069,-0.0006235382627609587
2021-08-25,47.52607727050781,0.0057508360397848,0.0134586699308034,2.5724261842697387,0.0134586699308034,0.0003226741930082433
2021-08-26,114.39083099365234,0.0061938523971887,0.0161368721844873,2.920335766511532,0.0161368721844873,-0.00018115640252536203
2021-08-27,103.81266021728516,0.0054641823533472,0.0132548275003843,2.9880843083171005,0.0132548275003843,-5.593177152496409e-05
2021-08-30,107.77188873291016,0.0062516741193195,0.011648366407273,3.1811465819897475,0.011648366407273,0.00042192865041035255
2021-08-31,203.01235961914062,0.0057167060607998,0.0096746959954384,2.98376572271073,0.0096746959954384,0.0006413286330329004
2021-09-01,80.03519439697266,0.0063655698023811,0.0122227576098895,3.569420231437321,0.0122227576098895,0.0005301137484383656
2021-09-02,106.2608871459961,0.0064950744204247,0.0066206181500392,2.9700996790335887,0.0066206181500392,-2.8750089844042925e-05
2021-09-03,98.69049072265625,0.0065004329107289,0.0073168501130123,3.148602710847843,0.0073168501130123,0.0004399980995386521
2021-09-06,81.71419525146484,0.0067265069360928,0.01041508383138,3.2069782506846627,0.01041508383138,-0.00027557754772467025
2021-09-07,117.78018951416016,0.0068663107298595,0.0100293108582416,2.971539778418647,0.0100293108582416,6.810228963916032e-05
2021-09-08,85.30216979980469,0.0062706255255692,0.0106200569521605,3.1444163236216527,0.0106200569521605,4.223720413842891e-05
2021-09-09,73.61261749267578,0.006120807342324,0.0106631013963369,3.180753269870035,0.0106631013963369,8.451401423448246e-05
2021-09-10,65.9410400390625,0.0060902910381425,0.0092822888965126,3.375085531932512,0.0092822888965126,-1.99460260519313e-06
2021-09-13,104.92296600341797,0.0063893873985733,0.0075608012754257,3.3074777739777224,0.0075608012754257,-0.00019028123566622313
2021-09-14,69.78723907470703,0.0068012807326982,0.0085169887523238,3.2647383260054488,0.0085169887523238,7.118436547259854e-05
2021-09-15,65.9686279296875,0.0057621061137608,0.0091151268376098,3.207012883969848,0.0091151268376098,6.163936042979934e-05
2021-09-16,119.12415313720703,0.0067509534945562,0.0094140127491218,3.2514896003761553,0.0094140127491218,-0.0005176510699160808
2021-09-17,151.90768432617188,0.0064371652982525,0.0099379293913387,3.481547364227467,0.0099379293913387,0.00034608776620936865
2021-09-22,54.23030090332031,0.0052711361905976,0.0098773884747994,2.514247089061657,0.0098773884747994,-0.0002550279908769548
2021-09-23,68.83257293701172,0.0055248952743702,0.0101530220569702,2.3683510111153345,0.0101530220569702,-0.0002513173561414783
2021-09-24,92.75189971923828,0.006156120431124,0.0092312220156418,2.251802315786294,0.0092312220156418,0.0002392606022354471
2021-09-27,57.03129577636719,0.0043638757974327,0.0067902691890486,2.7863212334875587,0.0067902691890486,0.00014764233643993485
2021-09-28,96.15580749511719,0.0040945257420775,0.0054966039074197,2.2316609553336733,0.0054966039074197,-0.0003888876380806483
2021-09-29,59.39776611328125,0.0054189423157058,0.0067281875082811,2.8748256397273426,0.0067281875082811,-0.0011860312789920835
2021-09-30,102.68067169189453,0.0060092221879277,0.0067719685310608,2.3952971828244696,0.0067719685310608,0.00012947644248062495
2021-10-08,94.39959716796875,0.0060927108763766,0.0086545325545773,2.401166141025114,0.0086545325545773,0.0003591596880787584
2021-10-11,50.806251525878906,0.005513893045271,0.0085716439370925,2.4253940476134392,0.0085716439370925,-0.0006094104308390635
2021-10-12,81.5680160522461,0.0057208493293265,0.0104177828869806,2.8143241728295205,0.0104177828869806,0.00044656940466980544
2021-10-13,94.00530242919922,0.0051376891922167,0.0095662508745671,2.9352895237933616,0.0095662508745671,-0.00013560611887197815
2021-10-14,55.363250732421875,0.0048919694032592,0.0103279861839833,2.7726815749365894,0.0103279861839833,-0.00022381788549075132
2021-10-15,107.1450424194336,0.0054707716851636,0.0085104627154882,2.725611614221525,0.0085104627154882,0.0002697342002684344
2021-10-18,126.71024322509766,0.0065649595697955,0.009912056991729,2.7008445692894103,0.009912056991729,2.666858133415495e-05
2021-10-19,133.84112548828125,0.0053149629070717,0.0099284625006916,2.449698596852729,0.0099284625006916,-2.0313560113782714e-05
2021-10-20,76.40929412841797,0.004932521414822,0.0082797810651103,2.5656018343805456,0.0082797810651103,-0.00016290027652310357
2021-10-21,94.00530242919922,0.0050042121075327,0.0081212308259667,2.6876208330221303,0.0081212308259667,0.0008977171175563736
2021-10-22,86.04071807861328,0.0055522521745219,0.0084609697604022,2.669461678709702,0.0084609697604022,4.032493835293138e-06
2021-10-25,79.62903594970703,0.0056845201024626,0.0045444270325971,2.8624042937867857,0.0045444270325971,-0.0003091711402793962
2021-10-26,144.6536102294922,0.0063160759797989,0.0043127075930191,3.1653806545225396,0.0043127075930191,4.6344151670485445e-05
2021-10-27,102.93289184570312,0.0048583258640372,0.0079297772480737,2.6934738809655765,0.0079297772480737,0.0004943072957306338
2021-10-28,96.13255310058594,0.0049872818116122,0.0079741499481653,2.8139069741633937,0.0079741499481653,-1.644662453592627e-05
2021-10-29,55.781578063964844,0.0055280706181017,0.0088001815430399,2.6817810001325273,0.0088001815430399,0.0006584392340089895
2021-11-01,124.33229064941406,0.0046306214312145,0.0081309699211693,2.6031922903699893,0.0081309699211693,-9.609172466251703e-05
2021-11-02,62.866249084472656,0.0051346806535961,0.0086736147639947,3.177685672713026,0.0086736147639947,0.0010465811338238318
2021-11-03,73.80557250976562,0.0049547961848371,0.0074097590936526,2.880404181706698,0.0074097590936526,-0.0004229600986906945
2021-11-04,122.68769073486328,0.0057062564354569,0.0089186086345782,2.738655981463139,0.0089186086345782,3.902599336558232e-05
2021-11-05,76.9422836303711,0.0060009013666524,0.0075365833457801,2.813971140342211,0.0075365833457801,-0.00044999205289253386
2021-11-08,46.36564636230469,0.0068426314919396,0.0076922154659144,2.8874597952626617,0.0076922154659144,-0.00016498315109558792
2021-11-09,84.5761947631836,0.0056219453687788,0.0059805368693542,3.1471442613073437,0.0059805368693542,-0.00013203008635598312
2021-11-10,135.30206298828125,0.0064752220942669,0.0062511803085111,3.5116635843279846,0.0062511803085111,3.5262247408018865e-05
2021-11-11,83.04486846923828,0.006612218850947,0.008788485319653,3.0442329681317153,0.008788485319653,0.0003920984003611405
2021-11-12,101.21734619140625,0.0063088657520536,0.0082677223962383,2.9571603185728375,0.0082677223962383,0.00023121434592932033
2021-11-15,141.16055297851562,0.0058866511864286,0.0083908354007292,2.9620476828644677,0.0083908354007292,0.0001290520817329721
2021-11-16,122.86271667480469,0.0058407300820681,0.0083684014307563,3.143087494930126,0.0083684014307563,0.000118785763731033
2021-11-17,126.06885528564453,0.0062769732217922,0.007553752018132,3.1103823597380926,0.007553752018132,4.0937049052836016e-05
2021-11-18,158.1717071533203,0.0045866385342569,0.004244404198852,2.9892278195858495,0.004244404198852,-0.00020460421484680413
2021-11-19,108.7573471069336,0.0046945732970255,0.0073534962517903,2.720943433552061,0.0073534962517903,-6.747928079353649e-05
2021-11-22,128.9940643310547,0.0052765161591529,0.0075481737169869,2.3983944049399324,0.0075481737169869,-0.0004008652177186489
2021-11-23,80.91041564941406,0.0047291688129854,0.0075481436513023,2.4147573012113366,0.0075481436513023,-4.680904757825566e-05
2021-11-24,87.68561553955078,0.004948467465296,0.0075441677343753,2.565877904888813,0.0075441677343753,-8.134942424953273e-05
2021-11-25,118.09510040283203,0.0054591067563161,0.0056168001641787,2.8451836386364775,0.0056168001641787,-4.084583556385191e-06
2021-11-26,58.97747039794922,0.0054013133025831,0.0046325483314271,2.8731387312700853,0.0046325483314271,-0.00015017918639903538
2021-11-29,60.78105545043945,0.0040703477728485,0.0033388074989937,3.129419851343682,0.0033388074989937,0.0009532062391681695
2021-11-30,92.78900909423828,0.0042729115160855,0.0030059714782149,3.0511887711596386,0.0030059714782149,-0.0007114096458049612
2021-12-01,86.94403076171875,0.0042151048073795,0.0036347355224907,2.8221404345756107,0.0036347355224907,9.70396706432286e-05
2021-12-02,93.12439727783203,0.0043674828530758,0.0042753822217086,2.691197800740073,0.0042753822217086,0.0003089814734709151
2021-12-03,106.17205047607422,0.005267998790781,0.0050677837304919,3.0194268648764657,0.0050677837304919,0.0007534717897303977
2021-12-06,120.544677734375,0.0063332933715565,0.005054463652186,3.045158962942943,0.005054463652186,-0.00010218429141328755
2021-12-07,202.4346923828125,0.004630496851493,0.0041321618059447,2.9983611692565946,0.0041321618059447,-0.0001361022351237251
2021-12-08,145.55889892578125,0.0049315100370042,0.0063778384528953,2.7527631328904154,0.0063778384528953,0.00012211429898401072
2021-12-09,104.557373046875,0.007103439260116,0.0073641583606429,3.4104462758197283,0.0073641583606429,0.00011618518737299688
2021-12-10,164.97715759277344,0.0054058946370691,0.0095531928309154,2.5941479486477297,0.0095531928309154,0.0020675205017552933
2021-12-13,110.41893005371094,0.0051119363944955,0.0085306770266662,2.8981060501813625,0.0085306770266662,-0.0006958449798912802
2021-12-14,129.9046173095703,0.0052823537957855,0.0107710839028208,2.432961071987573,0.0107710839028208,2.3764352678812273e-05
