date,5d20b,5d30b,5d40b,5d50b,5d60b,5d70b,5d80b,5d90b,5d100b,8d20b,8d30b,8d40b,8d50b,8d60b,8d70b,8d80b,8d90b,8d100b,11d20b,11d30b,11d40b,11d50b,11d60b,11d70b,11d80b,11d90b,11d100b,14d20b,14d30b,14d40b,14d50b,14d60b,14d70b,14d80b,14d90b,14d100b,17d20b,17d30b,17d40b,17d50b,17d60b,17d70b,17d80b,17d90b,17d100b,20d20b,20d30b,20d40b,20d50b,20d60b,20d70b,20d80b,20d90b,20d100b
2018-01-25,2.4647035352042734,2.8110190926768297,3.0842799520302586,3.2966270570796565,3.479597317985159,3.624545683152753,3.665083353086785,3.7152241885227375,3.908597100435472,2.282228188378451,2.6539960974556265,2.9248688378995387,3.124311091137691,3.2803349936371333,3.479319892667024,3.5582834326213266,3.686502161710538,3.7130714338804287,2.284017855660425,2.657559986662095,2.9386796891210336,3.156578728966843,3.307359023142617,3.458822638406939,3.583666194236149,3.630587348812594,3.758285151821273,2.29419098416688,2.6782318754610155,2.957519160147123,3.172410152843489,3.3326354707746173,3.4843060741749556,3.6232013135576198,3.6731116794845073,3.790596087604257,2.304726948728364,2.6888246687460464,2.9650779207823614,3.178020413408502,3.342866990094718,3.498129785811014,3.6261796912127267,3.673267446528062,3.800501203167263,,,,,,,,,
2018-01-26,2.2680382788804074,2.672913985951092,2.938786794480861,3.197251474540476,3.2665219527285823,3.4423782091970345,3.5758785740033168,3.6919894180907504,3.8127388324329385,2.137051701193055,2.5241204442835854,2.7914729053383924,3.01582280913136,3.184671602187026,3.30796936381898,3.4627068926461364,3.539920430839025,3.673260827234762,2.130537928560084,2.5147351369698514,2.77725235047853,2.987277186874953,3.1721448851568255,3.2805499796492783,3.4342427849643995,3.5418326040911445,3.647124687029127,2.1118737923981525,2.5038612819142445,2.7867693598293104,2.9742517344816544,3.1888500313789283,3.301608106033849,3.442692902111487,3.5728984543229156,3.6219155481754517,2.096637993748742,2.488403042568657,2.7749661041929334,2.968661935875746,3.1775534020160645,3.2818163312253006,3.438131547347856,3.5550203500238076,3.62042396473576,,,,,,,,,
2018-01-29,2.604939892523724,2.979318518695045,3.206389501392641,3.416702948169176,3.575624571676682,3.722063117591601,3.7613228863284838,3.838680496812378,3.940177644551258,2.4654495408032435,2.886948420634318,3.131811091624783,3.328357684459646,3.5131794821579794,3.6195694473962625,3.7473768530783103,3.814060809951566,3.9650761851798597,2.458020452252679,2.8848947900090387,3.157438648050391,3.3794714702238613,3.5085465529373714,3.71929285801757,3.7799184200288964,3.8651234878556995,3.966947942661869,2.491526460026712,2.917509250540745,3.221120248125139,3.389964829987413,3.570008699660524,3.7081958077571144,3.850406208020639,3.9399112732522816,4.06232705482037,2.508459654900058,2.9314686631302984,3.2354303999623912,3.396917529540236,3.577127068218018,3.7190524289553255,3.854865226240735,3.9417131717755183,4.0649523698475605,,,,,,,,,
2018-01-30,2.5460650225317925,2.930228709885344,3.1622491030638438,3.3775225774006787,3.5688712406386798,3.654532159485569,3.7566391386282296,3.87734566492457,3.9744885334286337,2.491535260763613,2.918897682310464,3.1653823858628365,3.4161690329239445,3.572788272749531,3.6996369437338514,3.7488054448003147,3.8880136091711366,3.990213751728601,2.3804287124721086,2.7374602770069294,3.032603783997824,3.265391370506082,3.40484124919938,3.5371443543937633,3.704756518595052,3.751108051737565,3.9410433676729837,2.3791947841391385,2.774315957520432,3.049644220574963,3.304740455574179,3.4421449460926756,3.5882049203960706,3.7503568568353196,3.8023630980814187,3.9349195421787195,2.3886578175638475,2.796875880752783,3.0700106625500205,3.3158511206716645,3.4629266692784295,3.6082734392999867,3.782255567925308,3.838903732492806,3.9644007912302444,2.400335899657814,2.800560579350424,3.0829212256072855,3.3130293238157797,3.4676322602562024,3.629849548362889,3.769692338726629,3.849578237285919,3.957146667775482
2018-01-31,2.601851653054027,3.003213666009393,3.2099326372732895,3.4042672018969564,3.537616950256281,3.714097091842085,3.7875365722220495,3.923435826725112,3.913746171857256,2.542817968196821,2.9605013935857722,3.1368805678639626,3.3518352710915815,3.504078045578567,3.6785801050630127,3.765988912378882,3.9488167108257923,3.9464887684123457,2.40726836259417,2.7756340363477428,3.0521116230305347,3.2368772049194527,3.4125873243325318,3.5970654615633,3.678295915359691,3.7412025136476235,3.8520858597000807,2.408546006483955,2.761375065117028,3.0754647269101967,3.2569547091999795,3.419858233444197,3.6259264622098826,3.703174067582273,3.764890531437471,3.8699053268256165,2.41341884297186,2.7763835345576506,3.0853509663904983,3.245613920170915,3.412852145172057,3.633597923305587,3.7547343821658536,3.8041246737359127,3.9004729018981714,2.433823295075686,2.800240218492819,3.1063063253477297,3.2629965874094946,3.438345388018443,3.6492419752490437,3.7767516260376794,3.8334417522363564,3.9222399458780606
2018-02-01,2.65352091222586,3.0198903431131376,3.21561364320743,3.34225176442954,3.567338581917594,3.701235012328358,3.7567361288143966,3.811239352276372,3.898478657809332,2.6491001822242857,3.0237547667087084,3.274534513786877,3.4909277595724024,3.682973086956119,3.773434729402279,3.8859674623304152,4.022839930603708,4.030342811657006,2.576341521682624,2.9255150514459287,3.2154173488679554,3.4058139575941846,3.5694787676508417,3.6759330374213874,3.856501635173826,3.902056351346049,4.010273254686007,2.5714345434027397,2.919100697956346,3.2314163470693162,3.4118026470764926,3.594438824524218,3.682714349927701,3.8686148497914448,3.91424394301282,3.9994025141463228,2.600582131506271,2.9495912088901477,3.266073065895091,3.4389364794734862,3.6315708705311414,3.7222635055605204,3.8868706737909524,3.9539030233796963,4.017435735396072,2.620894395330149,2.9763848175828103,3.288034591342445,3.4583121196411213,3.6470614593351645,3.743862018602263,3.9092952881254,3.961948609270417,4.03338720147748
2018-02-02,2.0554816796669138,2.42919736399849,2.7304536463148867,2.8850445479331674,3.054424209271115,3.2527366844192342,3.3676895073585733,3.4354228282769252,3.594954523501246,2.090548477125707,2.4782657502779415,2.7589994066502355,2.9335937767499187,3.109219892934305,3.3114190704194795,3.4176467786251385,3.4922315752969526,3.6285506672510373,2.0684426045120206,2.465122512441876,2.7461274179724873,2.9579676025469652,3.10654364039316,3.3080354984445846,3.3984216171097943,3.5631816898535753,3.648247115282195,2.0434565077321043,2.4743286843774044,2.718228192907763,2.926834805590374,3.0824918052921557,3.240358005582736,3.348632958953279,3.5480142691035548,3.6277269108585473,2.0581390899245564,2.499450924962916,2.7322075183649,2.9480868110046803,3.1078758221873404,3.2666621756396887,3.370733181511647,3.5665478386931686,3.639042705399535,2.0709860740041095,2.518703502229073,2.7453360156660978,2.9642851909448975,3.120300131996698,3.2784102400534154,3.3845598454227637,3.5733795118307037,3.6550539885682776
2018-02-05,1.9149315285805546,2.2253184793977763,2.5236759173857655,2.737189018523572,2.912708794762933,3.0664933122946163,3.2137381216087633,3.2915094061962646,3.3761663391376593,1.900897331501659,2.217484159456467,2.5274218707005245,2.719721268653817,2.90611482610054,3.0683505838339347,3.1975655611903453,3.306926069121121,3.3940821185428716,1.8458123101419655,2.2297908312169885,2.5264083393708257,2.7275360262243593,2.92052504437597,3.0281882592607907,3.1633147348723387,3.299987843102415,3.411616101283491,1.7937021167950393,2.147544324142447,2.4389937756593874,2.659667302152285,2.835478594471119,2.9902186628232736,3.111045624213059,3.2229762361277823,3.325931535062654,1.7844806554013353,2.132494931789803,2.435126618052576,2.648459852714967,2.824917545470839,2.9844127383209225,3.1017906996491957,3.213425698739051,3.319233404124483,1.7887055112053922,2.130301261639864,2.4402996760615414,2.652173320762049,2.8269714669460413,2.9927472764083713,3.1091713180495337,3.2164275906785065,3.321574029360617
2018-02-06,2.0142149979509907,2.336609202415661,2.620489409910166,2.853438861930124,3.0050429249198176,3.082581525806938,3.2757193403565292,3.3490686140243455,3.465628042899513,2.000702550612526,2.386035837238672,2.6414390313496217,2.8417219418280157,3.0031846448679786,3.1943127000805736,3.245084101812511,3.384389636103605,3.481343103860144,1.9716243050596072,2.3851380202552126,2.6450231339392656,2.9090862339310126,3.021768615819446,3.210507118553151,3.2914564365997734,3.3862841422754597,3.529121788159822,2.0332755887491976,2.383239280571685,2.6589442922929774,2.8609842887132535,3.0194174850167634,3.1527307676087424,3.2796704933530245,3.4016864729788843,3.475304938056645,2.0495877877693154,2.398794879405457,2.688523276652749,2.889949825474844,3.033713134791926,3.184825812105944,3.3088301284721706,3.4258225119635166,3.514545609914668,2.0679161744322747,2.4158444213767414,2.718393382212725,2.9144750193493465,3.053677541907443,3.21912980862822,3.3459174533065115,3.455824753062743,3.547366252561505
2018-02-07,2.2214706953507193,2.5628742932730804,2.8633967242602836,3.030357154743492,3.2479301124314084,3.2862306580834812,3.4740797480224215,3.540580593168869,3.6048794172574157,2.2818605189002135,2.6030002899837514,2.90711878841441,3.0866731708556143,3.2858609883829923,3.3407758597623665,3.5475249458897524,3.5935435145277657,3.6797166202535156,2.3438993217897663,2.6664632163628723,2.975793368172633,3.1561174509296337,3.3626268749044814,3.4168360556142128,3.614326475512091,3.6758898466206182,3.7649324384224374,2.399596246424989,2.721091974683233,3.03459652512165,3.2248430342448344,3.4145339045288923,3.471069422266948,3.6653593803905,3.7262659745988653,3.823596448805907,2.4220273646960595,2.7299544219905107,3.0697162615859397,3.24948014532295,3.440241288073672,3.4930244923641394,3.6903475113100814,3.7596215387941854,3.861171761702929,2.4454513432280636,2.7553941589119835,3.093233023459173,3.271264563338754,3.4688636656123606,3.5359941319672896,3.713838318011239,3.789018440418912,3.899573257801581
2018-02-08,1.8394860229999206,2.165605212504145,2.448298526935887,2.6348062040310145,2.8380458690207293,2.948371239011209,3.1010959619229457,3.157689159902234,3.240287622062594,1.856900826710038,2.1897166156159766,2.483485874303309,2.6618127243917993,2.861773124208423,2.98149759731605,3.1461925391292884,3.1904729968873706,3.2769126193294342,1.872135305035856,2.2060993011155587,2.506086857491007,2.6733507947002906,2.889064875652342,3.004617513985946,3.1649850642236754,3.2000140265637365,3.3001975152418686,1.8941530589326951,2.2279315893750553,2.5288779377949546,2.6981399757446254,2.911468855300829,3.0245720563923673,3.1947444909402463,3.235398474602177,3.3271257054016328,1.907087368257038,2.2400929673620986,2.5556963553470133,2.718182098096029,2.920827543534878,3.0413109512929184,3.222218212627001,3.272306928577819,3.3667016112708463,1.921835676843522,2.254107366684979,2.5707662777667286,2.7360479828210087,2.935450499625732,3.067036321001578,3.227276293899786,3.2866567131788167,3.391122885480234
2018-02-09,2.199168183967194,2.5421216209189836,2.8227693718259994,2.9849500096226773,3.103857675875684,3.255627814735447,3.320606138356114,3.4315902047716684,3.557711486931344,2.2574143518894387,2.631217819076226,2.9109491012150137,3.0823895264404144,3.2084172473656856,3.3722738794277287,3.4424820580257736,3.5250787095506637,3.6715331194438354,2.3371213338928434,2.7168229253594087,2.999397292100638,3.165982395874745,3.294089902340216,3.441139749615664,3.5310808433485024,3.617051581580376,3.7489847414031807,2.409816701589916,2.7837846376438753,3.078510793852408,3.239994898777957,3.378718379428681,3.5196121745054936,3.6005133909077176,3.69796145602158,3.8276035454765758,2.454536608856799,2.8255581471038225,3.1153223116484368,3.2721455159506334,3.422995615263109,3.550306253941341,3.626563822095121,3.7406175278796576,3.8643998338662566,2.483898393815623,2.8630800458041397,3.153578617157026,3.3058620669419283,3.456170518573247,3.60322875133755,3.6738810338930774,3.7812209838953104,3.9077232689627364
2018-02-12,1.3028297669780808,1.7054877562864088,1.9543118238322845,2.1821218144189585,2.325321865651585,2.45186913225223,2.6446937362583984,2.755373091947923,2.843350143715809,1.2636539187063884,1.6646831283826424,1.926836221303133,2.1336000575239447,2.2940619143826586,2.4254554981891454,2.608484361524785,2.727519586954089,2.784843478892502,1.251987401316593,1.652603859626771,1.9120736291153284,2.121921449059231,2.2882193827369317,2.4227333004620415,2.5995519993082676,2.7192069978161983,2.784716699878019,1.2567954808870028,1.663104494209248,1.921153191273448,2.128017737883294,2.2977624800041188,2.4316008424592597,2.6042594250237063,2.7283649563817898,2.797410072575607,1.2625772561119675,1.6717097830265326,1.9314230670356163,2.138276425894622,2.3052699092077726,2.4551331786245605,2.620113597683076,2.7355782651100187,2.8117322681022494,1.2713256985885524,1.6793874473276609,1.945015798782403,2.138348351155585,2.30866683291734,2.458825098305107,2.6257449747613713,2.738821391782168,2.8083399520672865
2018-02-13,1.1691062455158547,1.5345348509127485,1.7132748944222316,1.9492750426789083,2.143165366333733,2.2686457313424966,2.4007199723390906,2.508796158976031,2.6189876309678395,1.1387197606402306,1.501884384864694,1.6852237849237426,1.9075157135992011,2.1095494899124136,2.217070935221037,2.36018294355985,2.4725671937413454,2.5651849076526205,1.116349266752846,1.4789170102910314,1.66664590764913,1.885319985319228,2.0928178672107647,2.199026599767886,2.34047245974452,2.453529730303325,2.5549464277920064,1.1006121081607148,1.4639375986781622,1.6501109216016268,1.8651737696444481,2.077674391006392,2.183053193197273,2.324863656118091,2.4352857524218003,2.5332509115466126,1.089445803355257,1.4547956917168592,1.6375496772796843,1.8539030950309991,2.0698728209744273,2.165867504653791,2.3049973803167707,2.4208263850040694,2.524480373819146,1.0909460513071056,1.453898453423271,1.640419098734899,1.8556448825114287,2.0685065545607775,2.1634871891124257,2.310068437751521,2.4236035906906386,2.531040844022712
2018-02-14,1.0012101274076382,1.217174183957852,1.4870873724500013,1.7092748514221532,1.8988059651726603,2.0232297811252535,2.1252828066457945,2.256481120599765,2.310818409933385,1.0062572133618621,1.2410613662028709,1.5087424012975528,1.7280340521248414,1.9166190309472548,2.046106612093473,2.1567354119681355,2.276232974153819,2.377833238333494,0.992701662800647,1.2279049722363666,1.501606738663492,1.7093877090692968,1.9023449833146313,2.0281674925640965,2.1394924980227454,2.263401618694129,2.3590786413648637,0.9687702191170933,1.1971959845300253,1.47892976379275,1.6887932398065624,1.8821689065972942,2.0059400260847196,2.1172805389261122,2.2447826211989623,2.3347079536436253,0.9484366774151639,1.1794996667654618,1.462834046949498,1.659247343194193,1.850608497019127,1.9820958764475762,2.0954331320315918,2.2197280043202987,2.3115348428780456,0.9392199985911702,1.1656308293914683,1.4463021122690982,1.644132264137262,1.8340500054123823,1.9641075572201232,2.0816175044849725,2.2094739008842947,2.297503154703679
2018-02-22,1.005476393145218,1.2576001758549236,1.4924513992378647,1.7420460330267187,1.9148399691236548,2.014199745012934,2.1611733491410545,2.268666436179716,2.3811674525516997,1.0603170443280179,1.3257435999343867,1.5672838052303655,1.8239240079696186,1.9789258603145459,2.0973007528493084,2.247923786074861,2.3310144398792625,2.465624824564829,1.0489013434964674,1.3204474673563744,1.5628752445923504,1.8143443917020918,1.9764471703010746,2.101593249422658,2.2337972830001203,2.3256129167918176,2.463950905318848,1.0502977465033136,1.316551027931195,1.5695829516445905,1.8152651479590047,1.9768489894716754,2.0982204453406594,2.2427559662218495,2.3300250310207176,2.463561763578411,1.0235443504256847,1.2900543280512053,1.5500690028053983,1.7952081846768806,1.9493653615212119,2.0791822816597065,2.222786868438483,2.310774260217256,2.442415713191962,1.0165121630413292,1.279201155757155,1.5439311625687087,1.7893207267463136,1.9361085182783464,2.075288720832418,2.2205281369164354,2.3101760885954548,2.433557360457587
2018-02-23,1.7426720335850803,2.1004394992285382,2.4020398164665555,2.505133216839284,2.707570528099031,2.9103567210825587,3.003482086980118,3.0829697477234386,3.2065410389653253,0.9996949257425335,1.2775349395033357,1.5655012481581583,1.7693412973765081,1.972871266317282,2.047493270608739,2.221810283511697,2.349008937947599,2.4212837068645117,0.9965837089947641,1.2794763185111173,1.5641251620078005,1.763706929265663,1.9741305171441244,2.043072331783072,2.225249404115389,2.34136075111759,2.420341498633786,0.9915230497743537,1.2767650925394847,1.5576397988970463,1.7587544922308438,1.966680722812541,2.0423036573396365,2.2183273349353003,2.3299601054128045,2.420958821484715,0.976338857963507,1.2622214364024542,1.5439705395994823,1.7431703627463389,1.9512014980185195,2.0265322090045053,2.2049173336270416,2.3096819392168837,2.4129507706568147,0.9651583471553781,1.2494387128341133,1.533667630455656,1.72647147277827,1.9408660896313519,2.015474124181699,2.1975851248929867,2.292961227281317,2.3994217713155335
2018-02-26,1.8972676460251399,2.32906901636381,2.565712541194641,2.832690078399818,2.90983760715256,3.0932210440524748,3.2676890511244636,3.337356685411935,3.4981139923312288,1.141784912386072,1.4627371231610327,1.721042007318896,1.9625834976351078,2.1296790370945122,2.273152654887608,2.3941841249220075,2.5304286305747317,2.568544643350034,1.1502571404660746,1.4780329072646379,1.726786071004579,1.9864639593818096,2.1440846995856906,2.3054336042645014,2.4155732859624393,2.545768223391801,2.610677485302495,1.1506617424053964,1.474927742822354,1.7286784236444503,1.987845202005447,2.143119337272857,2.309176474946333,2.422379639326646,2.5422490815266965,2.617438023905749,1.1446622842873264,1.4691455235895443,1.7227536586726824,1.9917286785454726,2.1465571525649185,2.3234076848738843,2.426711050215232,2.5472152836381126,2.625353137200112,1.141257528062052,1.4638616137636646,1.715264006025475,1.9851330241728231,2.135955897371532,2.316577345422111,2.4121019029191983,2.5387984295765946,2.6222744255600663
2018-02-27,1.7563114557250128,2.16645546107375,2.410818114777853,2.6754115355921444,2.823343254961639,2.9808393621911073,3.07210146335437,3.2428111242035342,3.2973950589739647,1.0492796313906725,1.3196389898193357,1.5944905661345952,1.7731288882093492,1.9437630736383826,2.0976686650615743,2.260798424436849,2.357084021624906,2.4330214401602057,1.0582748506974684,1.3396253204692194,1.6089836254321073,1.8093872621995606,1.976052284690054,2.1235428779451855,2.2815305829507615,2.362574832613419,2.463019199194893,1.0557201864925072,1.3366146234823792,1.6099166813387842,1.79992116402822,1.9736587558022793,2.120823764601854,2.2716718622369148,2.354843050692973,2.454626863647743,1.0422649411496936,1.3280065572253144,1.598349618972707,1.7860359226663798,1.965140793125736,2.1135099808766276,2.2574867399071943,2.342333963440165,2.4455280199212304,1.033168371383923,1.3187629463176662,1.5884774248833518,1.778010059218038,1.9530855551670974,2.1040555782972583,2.2517346783770287,2.340698492247515,2.441675638813347
2018-02-28,1.4024314879476074,1.8205773300216488,1.9821496889024761,2.2502334055968065,2.3809007341611617,2.445204369445864,2.63590761623847,2.7383901219084303,2.8325650336250625,1.394356402603984,1.7781456480399378,2.0002584528730702,2.2923216081950057,2.4000304543208064,2.565652233024067,2.691904399047152,2.808551161086905,2.8564541131040873,1.1535106434938647,1.3960147694940046,1.6528516802655981,1.842269546738746,2.0186152145859926,2.171359512448333,2.31984558709493,2.40479440587995,2.499817601767978,1.1555516457121695,1.3985704198368443,1.6580982029501805,1.847229100454694,2.0254339734408378,2.1853451018061003,2.325264814599418,2.410364994674179,2.5009716129698614,1.1520569043444293,1.399149846056329,1.6639514660154135,1.8504664760051595,2.033250121003765,2.19385657565721,2.3240449496714763,2.417565831912525,2.509382678232233,1.1513089798270955,1.3986310773596822,1.667813548167563,1.8567960408407576,2.0358667107739317,2.200198747316914,2.32869208657642,2.4260422769968857,2.5175718353467986
2018-03-01,1.6318247189398813,1.9407313403300954,2.2483491581106896,2.4385964227032244,2.6264907163392155,2.7883177820257616,2.8854344700176253,2.9735080392368527,3.1307893174918684,1.3427372085783262,1.7814524666636555,2.0393119784433162,2.2653879764645324,2.434639919573261,2.567207645525894,2.6947297942163315,2.822979994967704,2.902021266201265,0.9887325461066782,1.276627075615297,1.5925547495872416,1.8050431576024932,1.9709496192861113,2.0793796411249956,2.2343605455263615,2.3379814610500995,2.4532569513554137,1.0017113248270668,1.2962064576796088,1.6039966449786416,1.816633668428719,1.989203153490977,2.1097795357092406,2.2411246636535798,2.358830447178076,2.4648313743594006,0.9992291352095699,1.296657782440978,1.605911441637633,1.8165108250900415,1.9885103141209373,2.1105052404015656,2.2401589682166785,2.3615209531289016,2.472290988645499,0.9917202480562308,1.2943911655772977,1.6002760861016576,1.8136890232420222,1.9885612784187945,2.1043984472003716,2.231717100242816,2.3559776150742833,2.470533909965773
2018-03-02,1.486107411027787,1.865058996494405,2.1500543225680597,2.359239070449789,2.5100702305257077,2.6809026808964354,2.83036507079501,2.8936221158065907,2.9998138892423047,1.3387722756281684,1.735623122795801,1.9858902255282176,2.1632629149148874,2.3593369070876005,2.5103517850430643,2.6438915607816815,2.741489418686043,2.820396873525463,0.9886655617025464,1.2960718559460687,1.5520651407022341,1.7491377437654392,1.9124021551027401,2.082241823380686,2.213068420124093,2.263765486264651,2.4133506776208904,0.9997352241191885,1.305453172919814,1.5634345796415627,1.769468485271664,1.9388377378425077,2.1032724254753496,2.2340397524690045,2.2954225614300205,2.4352061455045733,0.9972784471452328,1.3046864169977404,1.5613593186754902,1.7676285576392574,1.9421379842983089,2.0948056584888377,2.2369638695050966,2.2949625067814035,2.432106181648491,0.990902794147587,1.3022269980412249,1.555972082326639,1.7656747911427428,1.9430904909161986,2.095986175032649,2.23414148947451,2.29431513612656,2.434671977944861
