Date,Daily_Return,SSE300_Close,Ambiguity_Metric,Risk_Metric,Climate_Risk_Component,Global_GPR_Component,Correlation_Adjusted_Index,Equal_Weighted_Index,Climate_Risk_Index,GPR_China,GPR_Japan,GPR_US
2018-01-19,0.0008080449515873732,4285.4,3.1001418483356833,0.0041216698498058,-0.3724053921586802,8.446737753371698,0.6434089977884254,4.037166180606509,2018-01-19 00:00:00,"GPR_China    0.685466
GPR_China    0.572634
Name: 1416, dtype: object","GPR_Japan    0.251627
GPR_Japan    0.150693
Name: 1416, dtype: object","GPR_US    0.091106
GPR_US    1.032538
GPR_US    2.203905
GPR_US    0.105485
GPR_US    1.039783
GPR_US    2.456299
Name: 1416, dtype: object"
2018-01-20,,,,,-0.3724053921586802,8.446737753371698,0.6434089977884254,4.037166180606509,,"GPR_China    0.685466
GPR_China    0.572634
Name: 1416, dtype: object","GPR_Japan    0.251627
GPR_Japan    0.150693
Name: 1416, dtype: object","GPR_US    0.091106
GPR_US    1.032538
GPR_US    2.203905
GPR_US    0.105485
GPR_US    1.039783
GPR_US    2.456299
Name: 1416, dtype: object"
2018-01-21,,,,,-0.3724053921586802,8.446737753371698,0.6434089977884254,4.037166180606509,,"GPR_China    0.685466
GPR_China    0.572634
Name: 1416, dtype: object","GPR_Japan    0.251627
GPR_Japan    0.150693
Name: 1416, dtype: object","GPR_US    0.091106
GPR_US    1.032538
GPR_US    2.203905
GPR_US    0.105485
GPR_US    1.039783
GPR_US    2.456299
Name: 1416, dtype: object"
2018-01-22,0.014058290930859214,4336.6,3.0697888159801727,0.0053536036175391,-0.3724053921586802,8.446737753371698,0.6434089977884254,4.037166180606509,2018-01-22 00:00:00,"GPR_China    0.685466
GPR_China    0.572634
Name: 1416, dtype: object","GPR_Japan    0.251627
GPR_Japan    0.150693
Name: 1416, dtype: object","GPR_US    0.091106
GPR_US    1.032538
GPR_US    2.203905
GPR_US    0.105485
GPR_US    1.039783
GPR_US    2.456299
Name: 1416, dtype: object"
2018-01-23,0.00821736919958852,4382.61,3.1611780106288747,0.0058126715492402,-0.3724053921586802,8.446737753371698,0.6434089977884254,4.037166180606509,2018-01-23 00:00:00,"GPR_China    0.685466
GPR_China    0.572634
Name: 1416, dtype: object","GPR_Japan    0.251627
GPR_Japan    0.150693
Name: 1416, dtype: object","GPR_US    0.091106
GPR_US    1.032538
GPR_US    2.203905
GPR_US    0.105485
GPR_US    1.039783
GPR_US    2.456299
Name: 1416, dtype: object"
2018-01-24,0.0001002403490187858,4389.89,3.167699091743966,0.0045105315457025,-0.3724053921586802,8.446737753371698,0.6434089977884254,4.037166180606509,2018-01-24 00:00:00,"GPR_China    0.685466
GPR_China    0.572634
Name: 1416, dtype: object","GPR_Japan    0.251627
GPR_Japan    0.150693
Name: 1416, dtype: object","GPR_US    0.091106
GPR_US    1.032538
GPR_US    2.203905
GPR_US    0.105485
GPR_US    1.039783
GPR_US    2.456299
Name: 1416, dtype: object"
2018-01-25,-0.003856704047028886,4365.08,3.2966270570796565,0.0071646267305398,-0.3724053921586802,8.446737753371698,0.6434089977884254,4.037166180606509,2018-01-25 00:00:00,"GPR_China    0.685466
GPR_China    0.572634
Name: 1416, dtype: object","GPR_Japan    0.251627
GPR_Japan    0.150693
Name: 1416, dtype: object","GPR_US    0.091106
GPR_US    1.032538
GPR_US    2.203905
GPR_US    0.105485
GPR_US    1.039783
GPR_US    2.456299
Name: 1416, dtype: object"
2018-01-26,0.006681647527009188,4381.3,3.197251474540476,0.0071504268313955,-0.3724053921586802,8.446737753371698,0.6434089977884254,4.037166180606509,2018-01-26 00:00:00,"GPR_China    0.685466
GPR_China    0.572634
Name: 1416, dtype: object","GPR_Japan    0.251627
GPR_Japan    0.150693
Name: 1416, dtype: object","GPR_US    0.091106
GPR_US    1.032538
GPR_US    2.203905
GPR_US    0.105485
GPR_US    1.039783
GPR_US    2.456299
Name: 1416, dtype: object"
2018-01-27,,,,,-0.3724053921586802,8.446737753371698,0.6434089977884254,4.037166180606509,,"GPR_China    0.685466
GPR_China    0.572634
Name: 1416, dtype: object","GPR_Japan    0.251627
GPR_Japan    0.150693
Name: 1416, dtype: object","GPR_US    0.091106
GPR_US    1.032538
GPR_US    2.203905
GPR_US    0.105485
GPR_US    1.039783
GPR_US    2.456299
Name: 1416, dtype: object"
2018-01-28,,,,,-0.3724053921586802,8.446737753371698,0.6434089977884254,4.037166180606509,,"GPR_China    0.685466
GPR_China    0.572634
Name: 1416, dtype: object","GPR_Japan    0.251627
GPR_Japan    0.150693
Name: 1416, dtype: object","GPR_US    0.091106
GPR_US    1.032538
GPR_US    2.203905
GPR_US    0.105485
GPR_US    1.039783
GPR_US    2.456299
Name: 1416, dtype: object"
2018-01-29,-0.019384280132936398,4302.02,3.416702948169176,0.0109140020959665,-0.3724053921586802,8.446737753371698,0.6434089977884254,4.037166180606509,2018-01-29 00:00:00,"GPR_China    0.685466
GPR_China    0.572634
Name: 1416, dtype: object","GPR_Japan    0.251627
GPR_Japan    0.150693
Name: 1416, dtype: object","GPR_US    0.091106
GPR_US    1.032538
GPR_US    2.203905
GPR_US    0.105485
GPR_US    1.039783
GPR_US    2.456299
Name: 1416, dtype: object"
2018-01-30,-0.007133725867104595,4256.1,3.3775225774006787,0.0089605640997533,-0.3724053921586802,8.446737753371698,0.6434089977884254,4.037166180606509,2018-01-30 00:00:00,"GPR_China    0.685466
GPR_China    0.572634
Name: 1416, dtype: object","GPR_Japan    0.251627
GPR_Japan    0.150693
Name: 1416, dtype: object","GPR_US    0.091106
GPR_US    1.032538
GPR_US    2.203905
GPR_US    0.105485
GPR_US    1.039783
GPR_US    2.456299
Name: 1416, dtype: object"
2018-01-31,0.00986984277687636,4275.9,3.4042672018969564,0.0096567226591481,-0.3724053921586802,8.446737753371698,0.6434089977884254,4.037166180606509,2018-01-31 00:00:00,"GPR_China    0.685466
GPR_China    0.572634
Name: 1416, dtype: object","GPR_Japan    0.251627
GPR_Japan    0.150693
Name: 1416, dtype: object","GPR_US    0.091106
GPR_US    1.032538
GPR_US    2.203905
GPR_US    0.105485
GPR_US    1.039783
GPR_US    2.456299
Name: 1416, dtype: object"
2018-02-01,-0.007118236622906623,4245.9,3.34225176442954,0.0096915190654826,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-01 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-02,0.013595352567905563,4271.23,2.885044547933167,0.0102609310454516,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-02 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-03,,,,,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-04,,,,,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-05,0.016575255799793458,4274.15,2.737189018523572,0.0072920837110074,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-05 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-06,-0.007995543154174731,4148.89,2.853438861930124,0.0144963927866347,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-06 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-07,-0.036911459101133165,4050.5,3.030357154743492,0.0153010339921928,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-07 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-08,-0.00269210118124327,4012.05,2.6348062040310145,0.0151925744848455,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-08 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-09,-0.014249891560173191,3840.65,2.9849500096226773,0.0169612839771104,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-09 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-10,,,,,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-11,,,,,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-12,0.011395455857233092,3890.1,2.1821218144189585,0.0211907380003384,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-12 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-13,0.002555023435907938,3935.63,1.9492750426789085,0.0237330134005912,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-13 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-14,0.005543599765784783,3966.96,1.7092748514221532,0.0234730753842461,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-14 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-15,,,,,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-15 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-16,,,,,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-16 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-17,,,,,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-18,,,,,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-19,,,,,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-19 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-20,,,,,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-20 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-21,,,,,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-21 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-22,0.007898591633362154,4052.73,1.742046033026719,0.0256541421286257,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-22 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-23,0.0022995014464209135,4071.09,2.505133216839284,0.0064263188614277,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-23 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-24,,,,,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-25,,,,,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-26,0.00611227830165632,4118.42,2.832690078399818,0.0063952637614858,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-26 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-27,-0.015018673241330077,4058.98,2.6754115355921444,0.0132176810809982,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-27 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-02-28,0.0017053418276782976,4023.64,2.2502334055968065,0.0147004336643998,-0.1395404973775932,6.57290970967429,0.6336189127383953,3.2166846061483483,2018-02-28 00:00:00,"GPR_China    0.292942
GPR_China      0.3832
Name: 1417, dtype: object","GPR_Japan    0.130196
GPR_Japan    0.137952
Name: 1417, dtype: object","GPR_US    0.027899
GPR_US    0.743978
GPR_US    1.590254
GPR_US    0.045984
GPR_US    0.919681
GPR_US    2.084611
Name: 1417, dtype: object"
2018-03-01,0.013572406611479286,4049.09,2.4385964227032244,0.0109511831230102,-0.2446332824753902,4.948989287515408,0.3535831718322511,2.352178002520009,2018-03-01 00:00:00,"GPR_China     0.94574
GPR_China    0.776807
Name: 1418, dtype: object","GPR_Japan    0.480885
GPR_Japan    0.374532
Name: 1418, dtype: object","GPR_US     0.15228
GPR_US    1.422618
GPR_US    2.749058
GPR_US    0.152587
GPR_US    1.387155
GPR_US    2.732695
Name: 1418, dtype: object"
2018-03-02,0.00037609434737673403,4016.46,2.359239070449789,0.0110580464885621,-0.2446332824753902,4.948989287515408,0.3535831718322511,2.352178002520009,2018-03-02 00:00:00,"GPR_China     0.94574
GPR_China    0.776807
Name: 1418, dtype: object","GPR_Japan    0.480885
GPR_Japan    0.374532
Name: 1418, dtype: object","GPR_US     0.15228
GPR_US    1.422618
GPR_US    2.749058
GPR_US    0.152587
GPR_US    1.387155
GPR_US    2.732695
Name: 1418, dtype: object"
2018-03-03,,,,,-0.2446332824753902,4.948989287515408,0.3535831718322511,2.352178002520009,,"GPR_China     0.94574
GPR_China    0.776807
Name: 1418, dtype: object","GPR_Japan    0.480885
GPR_Japan    0.374532
Name: 1418, dtype: object","GPR_US     0.15228
GPR_US    1.422618
GPR_US    2.749058
GPR_US    0.152587
GPR_US    1.387155
GPR_US    2.732695
Name: 1418, dtype: object"
2018-03-04,,,,,-0.2446332824753902,4.948989287515408,0.3535831718322511,2.352178002520009,,"GPR_China     0.94574
GPR_China    0.776807
Name: 1418, dtype: object","GPR_Japan    0.480885
GPR_Japan    0.374532
Name: 1418, dtype: object","GPR_US     0.15228
GPR_US    1.422618
GPR_US    2.749058
GPR_US    0.152587
GPR_US    1.387155
GPR_US    2.732695
Name: 1418, dtype: object"
2018-03-05,-0.0008852066062272658,4018.1,2.462419914741799,0.0082085497025903,-0.2446332824753902,4.948989287515408,0.3535831718322511,2.352178002520009,2018-03-05 00:00:00,"GPR_China     0.94574
GPR_China    0.776807
Name: 1418, dtype: object","GPR_Japan    0.480885
GPR_Japan    0.374532
Name: 1418, dtype: object","GPR_US     0.15228
GPR_US    1.422618
GPR_US    2.749058
GPR_US    0.152587
GPR_US    1.387155
GPR_US    2.732695
Name: 1418, dtype: object"
2018-03-06,0.007824059043516877,4066.56,2.4776004094249444,0.0090215153157031,-0.2446332824753902,4.948989287515408,0.3535831718322511,2.352178002520009,2018-03-06 00:00:00,"GPR_China     0.94574
GPR_China    0.776807
Name: 1418, dtype: object","GPR_Japan    0.480885
GPR_Japan    0.374532
Name: 1418, dtype: object","GPR_US     0.15228
GPR_US    1.422618
GPR_US    2.749058
GPR_US    0.152587
GPR_US    1.387155
GPR_US    2.732695
Name: 1418, dtype: object"
2018-03-07,-0.006607604282022865,4036.65,2.788128051015546,0.0086945580116533,-0.2446332824753902,4.948989287515408,0.3535831718322511,2.352178002520009,2018-03-07 00:00:00,"GPR_China     0.94574
GPR_China    0.776807
Name: 1418, dtype: object","GPR_Japan    0.480885
GPR_Japan    0.374532
Name: 1418, dtype: object","GPR_US     0.15228
GPR_US    1.422618
GPR_US    2.749058
GPR_US    0.152587
GPR_US    1.387155
GPR_US    2.732695
Name: 1418, dtype: object"
2018-03-08,0.00956931875858827,4077.6,2.715970684383576,0.0094499261799422,-0.2446332824753902,4.948989287515408,0.3535831718322511,2.352178002520009,2018-03-08 00:00:00,"GPR_China     0.94574
GPR_China    0.776807
Name: 1418, dtype: object","GPR_Japan    0.480885
GPR_Japan    0.374532
Name: 1418, dtype: object","GPR_US     0.15228
GPR_US    1.422618
GPR_US    2.749058
GPR_US    0.152587
GPR_US    1.387155
GPR_US    2.732695
Name: 1418, dtype: object"
