date,return,ambiguity_metric,risk,risk_sq,gpr_china_linear
2019-01-11,0.019389411679011093,0.00555300323313564,0.01090839716012834,0.00011899312860309603,1.0799981900623867
2019-01-18,0.023559074637689803,0.00487547927429572,0.01079357825304344,0.00011650133150457229,1.0772203172956194
2019-01-25,0.005248369548941589,0.00559976749314902,0.01098914170416206,0.00012076123539415381,1.0744424445288523
2019-02-01,0.01980270504875481,0.005522904610484961,0.0068849869154919,4.740304482649467e-05,1.071664571762085
2019-02-15,0.027824620137364975,0.00619485109624544,0.00981096675320198,9.625506863243462e-05,0.9216669499874115
2019-02-22,0.05315292844860253,0.006314445566414639,0.018279814237582497,0.0003341516085605238,0.8466681391000748
2019-03-01,0.06382788541830609,0.006989875472891339,0.028213764092928577,0.0007960164842914258,0.771669328212738
2019-03-08,-0.023999242760852857,0.00493326669085266,0.013060492734241619,0.00017057647046117813,0.7668500031743731
2019-03-15,0.024068439477506587,0.00442730043757746,0.02058593686901538,0.00042378079677508673,0.7620306781360081
2019-03-22,0.023698183093057268,0.00583202163533296,0.01451530988901156,0.00021069422117403678,0.7572113530976432
2019-03-29,0.010463998601263569,0.00393332889896752,0.01425820090626138,0.00020329629308331285,0.7523920280592782
2019-04-05,0.048114166661618274,0.004327687464923775,0.0179855105134746,0.00032347858843030533,0.7475727030209133
2019-04-12,-0.017916381733266373,0.004340015652957279,0.009150313699441682,8.372824079819011e-05,0.7427533779825483
2019-04-19,0.0330297744879241,0.00527691311137276,0.014530399221998742,0.00021113250155066165,0.7379340529441833
2019-04-26,-0.05744526973564934,0.00594421871407296,0.014299179516369059,0.00020446653484134847,0.7331147279058184
2019-05-03,0.006271223589038977,0.00551949748572515,0.01131689588103375,0.00012807213238215866,0.7282954028674534
2019-05-10,-0.0462053411160358,0.00409744848439144,0.028545133667808663,0.0008148246561130636,0.7234760778290885
2019-05-17,-0.021737230287833476,0.00553377808035534,0.022252173632345558,0.0004951592313640549,0.7186567527907235
2019-05-24,-0.014786839292948772,0.006363854814524721,0.01556664713042242,0.00024232050288308858,0.7138374277523586
2019-05-31,0.010204455215320762,0.0049489157633855205,0.010596906805189679,0.00011229443383787533,0.7090181027139936
2019-06-07,-0.017890582320769233,0.00492265571077245,0.004648969137583775,2.161291404220643e-05,0.7041987776756287
2019-06-14,0.02517156528856357,0.0061389064068021,0.01500232586985698,0.00022506978150538,0.6993794526372638
2019-06-21,0.04836855415171559,0.00493540040383392,0.01122463395386578,0.00012599240739827653,0.6945601275988987
2019-06-28,-0.001995402271197211,0.00593190063638042,0.01164293864037326,0.00013555802018349673,0.6897408025605338
2019-07-05,0.017880063945178715,0.00423846320828788,0.01494066060972834,0.00022322333945508802,0.6849214775221688
2019-07-12,-0.021756536361296597,0.00491944355965808,0.01084791835655608,0.00011767733267050635,0.6801021524838039
2019-07-19,2.374208747879525e-05,0.00479801515263966,0.00530035930525498,2.8093808764803057e-05,0.6752828274454389
2019-07-26,0.013325685603824966,0.00475158403705968,0.007539182930221461,5.6839279255342655e-05,0.670463502407074
2019-08-02,-0.028898631527733865,0.00399721727487066,0.00556958376728872,3.102026334084601e-05,0.6656441773687091
2019-08-09,-0.03045334180435888,0.004986309146314221,0.00875933952673732,7.672602894466278e-05,0.660824852330344
2019-08-16,0.021354516196549933,0.00367744062483384,0.01201711111374502,0.00014441095952009408,0.6560055272919791
2019-08-23,0.029406058445218597,0.00411726645057286,0.00963258178047554,9.278663175754931e-05,0.6511862022536141
2019-08-30,-0.005321996334337609,0.00275519443076464,0.01006960255547238,0.00010139689562517589,0.6463668772152492
2019-09-06,0.03859587220015659,0.0039036157354261206,0.00613936716953318,3.769182924234185e-05,0.6415475521768842
2019-09-13,0.006136443503319988,0.0043158233254848005,0.00585196448570545,3.4245488341957856e-05,0.6367282271385193
2019-09-20,-0.009208274990544218,0.0052420109075715805,0.00957033468241408,9.159130593341781e-05,0.6319089021001544
2019-09-27,-0.021176233278928258,0.0041578624037193,0.0074092481709793195,5.489695845916039e-05,0.6270895770617894
2019-10-04,-0.009920734842988277,0.0054794689855806,0.0062416050779534,3.8957633949133667e-05,0.6222702520234245
2019-10-11,0.02525736609873752,0.0048849801877626,0.00728047746644765,5.3005352139451995e-05,0.6174509269850594
2019-10-18,-0.010741057658374298,0.0042545160560914395,0.00668005122102132,4.4623084315468435e-05,0.6126316019466945
2019-10-25,0.007148931473372255,0.00688160014484884,0.006831471405507761,4.666900156427018e-05,0.6078122769083295
2019-11-01,0.01426498390431763,0.00501719489760262,0.00664150561160864,4.410959678902906e-05,0.6029929518699646
2019-11-08,0.005312961735537969,0.00516951022458624,0.007817062668403641,6.110646876174986e-05,0.6090907500340388
2019-11-15,-0.024313429715113855,0.0045686213287118,0.00803102524557594,6.449736649507809e-05,0.6151885481981131
2019-11-22,-0.006920865615635985,0.00611606513586634,0.0080537348560485,6.486264513153054e-05,0.6212863463621873
2019-11-29,-0.005455945376643734,0.00655910045253848,0.0075498385544137,5.700006219771156e-05,0.6273841445262616
2019-12-06,0.019135324449796487,0.0060189665582525,0.004840995305230441,2.3435235545263167e-05,0.6334819426903358
2019-12-13,0.01682832747766616,0.004371286624346,0.0049695576721431,2.469650345675635e-05,0.63957974085441
2019-12-20,0.012344132601900482,0.00550654221233096,0.00895870343637244,8.025836726087136e-05,0.6456775390184842
2019-12-27,0.001258544353489488,0.00657958591893088,0.007921907747988479,6.27566223676399e-05,0.6517753371825585
2020-01-03,0.03020793289825474,0.00613689323903585,0.006975561758408225,4.865846184536725e-05,0.6578731353466327
2020-01-10,0.004562661863590667,0.0047136579034385995,0.008893132740005059,7.908780993134989e-05,0.663970933510707
2020-01-17,-0.0019222158751024399,0.00500278568448364,0.008034469018771698,6.455269241360226e-05,0.6700687316747812
2020-01-24,-0.03676921860596072,0.0061855789313124,0.01014265271154465,0.00010287340402700403,0.6761665298388555
2020-02-07,-0.022283987545371642,0.0031371996207358198,0.04071140479603984,0.0016574184804670155,0.6883621261670039
2020-02-14,0.02245361589965722,0.00478200014331292,0.007455783496472759,5.558870754627556e-05,0.6944599243310782
2020-02-21,0.039933892503449586,0.0060827148621069,0.012067828010674981,0.00014563247289523166,0.7005577224951524
2020-02-28,-0.05112582913061847,0.00482198056039466,0.01141305106344646,0.00013025773457683637,0.7066555206592267
2020-03-06,0.049643330686790166,0.003953866573610699,0.0238132104164832,0.000567068990339704,0.7127533188233008
2020-03-13,-0.05859597667479988,0.0036866793250438603,0.02247326987812122,0.0005050478590148705,0.7188511169873751
2020-03-20,-0.06329709081865575,0.0042920077280297,0.01763086098298234,0.000310847259001249,0.7249489151514493
2020-03-27,0.01679889846847904,0.00436276401994996,0.024690586198057758,0.0006096250468037202,0.7310467133155236
2020-04-03,0.0012286783252855038,0.00412844427117022,0.011509069670333341,0.00013245868467658681,0.7371445114795978
2020-04-10,0.015224601390655956,0.00476148644058795,0.0126824835957219,0.0001608453901557551,0.7432423096436721
2020-04-17,0.01863959289714301,0.00530203588466982,0.011131647120556901,0.00012391356761660275,0.7493401078077463
2020-04-24,-0.010377069773804037,0.00173178861651186,0.00885161056139028,7.835100953051597e-05,0.7554379059718206
2020-05-01,0.03012758978467822,0.005958769667801,0.0076904106999612,5.914241673407772e-05,0.7615357041358948
2020-05-08,0.013063505386274321,0.004942831858829434,0.0045603273772251,2.0796585787468763e-05,0.7618926286697387
2020-05-15,-0.012783724665204388,0.0046692810094627005,0.0058237992297855605,3.391663746885089e-05,0.7622495532035828
2020-05-22,-0.02280136156766599,0.004299916380653241,0.0076075693523870195,5.7875111451378255e-05,0.7626064777374267
2020-05-29,0.01130195472331208,0.006457315618933141,0.011246798514308499,0.00012649047682145186,0.7629634022712708
2020-06-05,0.034294560304867105,0.0036133853232438,0.01190518390548416,0.00014173340382339907,0.7633203268051147
2020-06-12,0.0006865095577688329,0.00314758986780096,0.0046826700736694,2.192739901883899e-05,0.7636772513389587
2020-06-19,0.023744987309591625,0.00373294460584084,0.01016347918730396,0.00010329630919076077,0.7640341758728028
2020-06-26,0.009843545938960307,0.0038875042446468336,0.0055541013484852,3.084804178924512e-05,0.7643911004066467
2020-07-03,0.06576162538843888,0.0058675790753012,0.009703616496001901,9.41601731014802e-05,0.7647480249404908
2020-07-10,0.07347987866961825,0.00506318602387738,0.020480856489960158,0.0004194654825623431,0.7651049494743347
2020-07-17,-0.04411659296302062,0.00564436192701114,0.0201532568387883,0.0004061537612101674,0.7654618740081787
2020-07-24,-0.00800974577419511,0.00662008389086424,0.02494539927058236,0.0006222729447687709,0.7658187985420227
2020-07-31,0.04166927278515831,0.00589942587464052,0.020925369237359458,0.00043787107771982954,0.7661757230758667
2020-08-07,0.0031683420012765806,0.00535182724015214,0.0096941737978153,9.397700562224872e-05,0.7665326476097107
2020-08-14,-0.00032027648180221746,0.0054983950761484605,0.00676206444035244,4.572551549547896e-05,0.7668895721435547
2020-08-21,0.0033567017697956336,0.00542447465557696,0.015112276277091361,0.00022838089427513832,0.7672464966773986
2020-08-28,0.026449016586285845,0.00519894764733736,0.0107801277686173,0.00011621115470771382,0.7676034212112427
2020-09-04,-0.015063992396119885,0.0051250199254150395,0.011278374282533341,0.00012720172645690946,0.7679603457450866
2020-09-11,-0.030042105766985072,0.004633890535975379,0.01199815309793116,0.0001439556777613951,0.7683172702789307
2020-09-18,0.023628410600799787,0.00549089243251436,0.010605425407083018,0.000112475048065202,0.7686741948127747
2020-09-25,-0.0356721038598955,0.00534443952281978,0.01348458816508224,0.00018183411798187603,0.7690311193466186
2020-10-02,0.0038926200516722353,0.0052188162638831,0.009752397092278766,9.510924904548732e-05,0.7693880438804627
2020-10-09,0.020375324946168005,0.0044977014222039,0.0086532570058498,7.487885680928866e-05,0.7697449684143066
2020-10-16,0.023470095218764198,0.0045069777691188005,0.01464560855246444,0.00021449384987201953,0.7701018929481507
2020-10-23,-0.015223645529723107,0.00458513143273086,0.00591214669906694,3.495347859128811e-05,0.7704588174819946
2020-10-30,-0.004692740373163473,0.0049745748701176,0.00797307034727548,6.356985076260354e-05,0.7708157420158386
2020-11-06,0.039992094547912416,0.00397846985351486,0.01010960916587816,0.00010220419748680771,0.7711726665496826
2020-11-13,-0.005707010338761642,0.00402900756396528,0.01083728751586344,0.00011744680070148957,0.7715295910835266
2020-11-20,0.017767434402608417,0.00455096251240226,0.00742978902928252,5.520176501964689e-05,0.7718865156173706
2020-11-27,0.007681471306224097,0.00553147938740606,0.00883411077040548,7.80415131037941e-05,0.7722434401512146
2020-12-04,0.017119268023916834,0.00594611515333316,0.01096755095467088,0.00012028717394330213,0.7726003646850585
2020-12-11,-0.035292622619958136,0.006665707392908419,0.006591843937714781,4.3452406499187105e-05,0.7729572892189026
2020-12-18,0.022425139148451234,0.006429422884454019,0.00811686239205114,6.588345509149416e-05,0.7733142137527466
2020-12-25,0.008521757802764207,0.00481429344758666,0.01029741263028478,0.00010603670687834851,0.7736711382865906
2021-01-01,0.03313685305752778,0.004759003167461775,0.008109634138163724,6.57661658548705e-05,0.7740280628204346
2021-01-08,0.05339393053358521,0.00624588272468906,0.00739717394650156,5.4718182394801465e-05,0.7737132692948366
2021-01-15,-0.006420495109754509,0.006729440641378081,0.0161262035361794,0.00026005444049028505,0.7733984757692386
2021-01-22,0.020527828017082417,0.006610429515944501,0.01341942981457532,0.00018008109654831303,0.7730836822436407
2021-01-29,-0.039403489683711546,0.00533638344522506,0.01421563220565426,0.0002020841990064346,0.7727688887180426
2021-02-05,0.024560099448845407,0.00536735994291992,0.0136226211162159,0.00018557580607597132,0.7724540951924447
2021-02-12,0.05764198830968903,0.005281759305075566,0.0104020796829492,0.00010820326173042455,0.7721393016668466
2021-02-19,-0.0046007836442713,0.0039657475551028495,0.01265151551255175,0.00016006084476433757,0.7718245081412487
2021-02-26,-0.0788465894985041,0.005347832954331199,0.01772489740962614,0.0003141719881817714,0.7715097146156507
2021-03-05,-0.013366842278434654,0.00572351641055638,0.01976886595688302,0.0003908080612212084,0.7711949210900527
2021-03-12,-0.02169014788864765,0.00601332845499806,0.02188074836804854,0.0004787671491458589,0.7708801275644547
2021-03-19,-0.02696348289258277,0.00598443229595262,0.016588166191462438,0.00027516725759557745,0.7705653340388567
2021-03-26,0.006492672391042675,0.00467154218368584,0.0150948586939616,0.00022785475899066808,0.7702505405132587
2021-04-02,0.0244148230653789,0.0055161562108152,0.012302100682282598,0.00015134168119701797,0.7699357469876608
2021-04-09,-0.02460725641012651,0.0041746152153956245,0.0093883484734069,8.814108705812167e-05,0.7696209534620627
2021-04-16,-0.013634154856910996,0.0054969110403246205,0.00948265868651666,8.992081576496985e-05,0.7693061599364648
2021-04-23,0.03370655562578817,0.00511075086201024,0.01130458094904922,0.00012779355043360656,0.7689913664108667
2021-04-30,-0.002119716239093572,0.005248780293051,0.00802030404628264,6.432527699481769e-05,0.7686765728852688
2021-05-07,-0.025090514582377987,0.00616855925578615,0.00960009647259325,9.216185228309736e-05,0.7683617793596708
2021-05-14,0.022931014577902364,0.005576500001740261,0.00940662730614518,8.848463727671611e-05,0.7680469858340728
2021-05-21,0.0047701814688784205,0.00595148821189608,0.011873115309653199,0.00014097086715632117,0.7677321923084748
2021-05-28,0.03595045510618511,0.006310678087861741,0.01327358476174956,0.00017618805242735014,0.7674173987828768
2021-06-04,-0.007097295228436162,0.0059306162770828,0.00668575474803112,4.4699316550820665e-05,0.7671026052572788
2021-06-11,-0.010786363312370817,0.00573068271834318,0.0060973759658315,3.717799366869962e-05,0.7667878117316809
2021-06-18,-0.023543089254228877,0.007261282054768125,0.008920666996994274,7.957829967126285e-05,0.7664730182060828
2021-06-25,0.02677843191970175,0.00564737385141458,0.00632669843457794,4.0027113082090954e-05,0.7661582246804849
2021-07-02,-0.030558390500083688,0.00610991720713256,0.0100485549093199,0.00010097345576561707,0.7658434311548868
2021-07-09,-0.002086598415222407,0.0050641537824083396,0.013106485555247741,0.00017177996360991769,0.7655286376292889
2021-07-16,0.005204917602312897,0.00580000354992706,0.0104075224725862,0.00010831652401738677,0.7652138441036909
2021-07-23,-0.0009066007910228935,0.00590659566273724,0.00885368950725918,7.838781789095132e-05,0.7648990505780929
2021-07-30,-0.0555243434633218,0.0079060328199826,0.01967692053244608,0.00038718120164019814,0.7645842570524949
2021-08-06,0.023087927230903138,0.005316026034879439,0.015686585246032,0.00024606895668102883,0.764269463526897
2021-08-13,0.00517148707380799,0.0045774853801217,0.0097029381638379,9.414700901126198e-05,0.7639546700012989
2021-08-20,-0.03608357356511238,0.0059048535358689,0.01052279641466726,0.00011072924438453414,0.763639876475701
2021-08-27,0.012204691277515778,0.00559562868695172,0.014766814256777599,0.00021805880329417015,0.7633250829501029
2021-09-03,0.003582115435710853,0.006265891462730799,0.00949665765513048,9.018650661874834e-05,0.763010289424505
2021-09-10,0.03477958436366113,0.0064149083143975995,0.01020196838692632,0.00010408015896784401,0.762695495898907
2021-09-17,-0.03172694661862441,0.006428178607568199,0.00890897180116396,7.936977855393461e-05,0.762380702373309
2021-09-24,-0.0011345663796920036,0.005650717298697267,0.0097538775158038,9.513812659330291e-05,0.762065908847711
2021-10-01,0.0037252845036797044,0.0049716415107859254,0.00644675728395255,4.1560679478195255e-05,0.761751115322113
2021-10-08,0.01304114172553017,0.0060927108763766,0.0086545325545773,7.490093373823829e-05,0.7757463386425605
2021-10-15,0.0006102384185547871,0.005347034531047399,0.00947882531962234,8.984812943991356e-05,0.789741561963008
2021-10-22,0.005715819947199718,0.00547378163474876,0.00894050022877996,7.993254434081454e-05,0.8037367852834555
2021-10-29,-0.010181246396803623,0.00547485487520252,0.006712248672979019,4.5054282247908604e-05,0.8177320086039029
2021-11-05,-0.013463916305360812,0.0052854512143513995,0.008133907151834981,6.616044555467226e-05,0.8317272319243505
2021-11-12,0.009564949582748783,0.00637217671159718,0.007396028071934199,5.47012312408387e-05,0.8457224552447979
2021-11-19,0.0004465086786038519,0.00545711326431426,0.00718217786005196,5.158367881342055e-05,0.8597176785652454
2021-11-26,-0.006082501501562199,0.0051629144992667,0.0065779667196540605,4.32696461648764e-05,0.8737129018856928
2021-12-03,0.008442287689617078,0.00443876914803406,0.00386453609037996,1.4934639193849227e-05,0.8877081252061404
2021-12-10,0.031100863929404143,0.00568092683144776,0.00649636302051686,4.2202732494338934e-05,0.9017033485265878
2021-12-17,-0.019924833127640817,0.00484366098071318,0.009257738124493261,8.5705715181696e-05,0.9156985718470353
2021-12-24,-0.006682586378148336,0.007332839282421601,0.01027533689834024,0.00010558254837439242,0.9296937951674829
2021-12-31,0.003942133250416924,0.00619168106362354,0.0077369549177772595,5.986047139971772e-05,0.9436890184879303
2022-01-07,-0.024070598867074855,0.00602075880478745,0.008361433062177875,6.991356285328128e-05,0.9576842418083777
2022-01-14,-0.019894233544030193,0.005244243102272,0.00880191700723342,7.747374300222493e-05,0.9716794651288253
2022-01-21,0.011205549798199765,0.006177443969382799,0.0107838593262313,0.0001162916219679458,0.9856746884492728
2022-01-28,-0.04584414456884223,0.0062270334486302,0.01196918485091812,0.0001432613859954478,0.9996699117697202
2022-02-11,0.008527435619903323,0.00597579686396122,0.01342787995594942,0.0001803079601113882,1.0276603584106152
2022-02-18,0.010927062673117938,0.0061919390689182795,0.008681053570421099,7.536069109252091e-05,1.0416555817310627
2022-02-25,-0.01656108504353271,0.00549420564000338,0.00956564434519882,9.150155173883418e-05,1.05565080505151
2022-03-04,-0.016751358458210075,0.00510596430332622,0.0112140132096732,0.00012575409226672505,1.0696460283719575
2022-03-11,-0.04212759711060965,0.00803597810492704,0.01434875260528036,0.00020588670132753992,1.0836412516924052
2022-03-18,-0.008246845311316475,0.00680334923898776,0.030358709032706137,0.0009216512141325133,1.0976364750128527
2022-03-25,-0.02136444033100726,0.00572959546771242,0.01476161226092906,0.00021790519654201116,1.1116316983333001
2022-04-01,0.024463515177139405,0.00454265027661178,0.013587608730574602,0.00018462311101518714,1.1256269216537476
2022-04-08,-0.01053236101899635,0.005071744164926833,0.014114080212734166,0.00019920726025149412,1.1016011192248418
2022-04-15,-0.009521541090827035,0.00530751220704782,0.01896130826109212,0.00035953121097216027,1.077575316795936
2022-04-22,-0.04232919828617521,0.0044628360940247806,0.00956024808293448,9.139834340725242e-05,1.0535495143670301
2022-04-29,0.0016869062878284158,0.00611879711076554,0.02594098927053004,0.0006729349243337546,1.0295237119381244
2022-05-06,-0.02684659960002278,0.00631268814484375,0.01905131271517775,0.00036295251617149345,1.0054979095092187
2022-05-13,0.020696348056169156,0.004262970625580819,0.01575902490663324,0.0002483468660078868,0.9814721070803128
2022-05-20,0.022360848416303813,0.00389318421767726,0.00965293498346552,9.317915379501246e-05,0.9574463046514071
2022-05-27,-0.01863865428902134,0.0048204285329599,0.01393572098381406,0.0001942043193387155,0.9334205022225013
2022-06-03,0.02197375976877536,0.005056445691408525,0.007872105931978225,6.197005180428675e-05,0.9093946997935956
2022-06-10,0.03611804836779797,0.00590369122917734,0.00969727219183952,9.403708796262405e-05,0.8853688973646897
2022-06-17,0.016831646533027378,0.00543046267951478,0.012232870600309639,0.0001496431231239199,0.861343094935784
2022-06-24,0.01997298350264609,0.0062409770019963996,0.010219361534364198,0.00010443535017004258,0.8373172925068781
2022-07-01,0.01647815920051321,0.00547424324776562,0.01230058119657634,0.00015130429777356741,0.8132914900779724
2022-07-08,-0.00824506450975171,0.00583551025227266,0.01018696417448884,0.00010377423909231909,0.8177120411982302
2022-07-15,-0.041280244044469505,0.0052328498772013805,0.00856439797174582,7.334891261844393e-05,0.8221325923184879
2022-07-22,-0.0022224175770944044,0.00590226916709566,0.01004764393407912,0.00010095514862603693,0.8265531434387458
2022-07-29,-0.016043886604044433,0.00543913753615462,0.00678431827288212,4.602697442776223e-05,0.8309736945590035
2022-08-05,-0.0027285909389047625,0.0043365344096322,0.01067339399634048,0.00011392133940111702,0.8353942456792612
2022-08-12,0.0083143726841024,0.00523934308222732,0.01122667791260592,0.00012603829695339363,0.839814796799519
2022-08-19,-0.009494201833612714,0.00538312413393942,0.00926788659270622,8.589372189526371e-05,0.8442353479197768
2022-08-26,-0.010408041280796865,0.006304331868910421,0.009663005968995919,9.337368435685076e-05,0.8486558990400346
2022-09-02,-0.020456692692132905,0.00473545702664398,0.0062596744234171,3.91835238871822e-05,0.8530764501602923
2022-09-09,0.017404026863593325,0.00613510402835984,0.00608005999809756,3.69671295804661e-05,0.8574970012805501
2022-09-16,-0.039988796489082046,0.004508540199626575,0.010338742318025824,0.00010688959271853799,0.8619175524008078
2022-09-23,-0.01947016776529098,0.00568415933957204,0.00875496913039142,7.664948447410668e-05,0.8663381035210657
2022-09-30,-0.013122482297796667,0.00575466419713656,0.00941022475954628,8.855233002517784e-05,0.8707586546413234
2022-10-14,0.010119448047972823,0.00568907545703766,0.014019676767229918,0.00019655133665760633,0.8795997568818389
2022-10-21,-0.026013858072143625,0.005290172629970219,0.01247068104739522,0.00015551788578586237,0.8840203080020967
2022-10-28,-0.05492088717454713,0.00623294493908068,0.0132946367218054,0.00017674736556477666,0.8884408591223545
2022-11-04,0.062220056371882104,0.00616908667256066,0.02058502525104314,0.00042374326458608375,0.8928614102426122
2022-11-11,0.006324030262026881,0.00468474999266282,0.017348661836427658,0.00030097606751472146,0.89728196136287
2022-11-18,0.0037109347281943927,0.004646808887872179,0.01491275426451586,0.00022239023975383594,0.9017025124831278
2022-11-25,-0.006500906215603286,0.0037407441894534398,0.005605131009677,3.1417493635642705e-05,0.9061230636033856
2022-12-02,0.02563454329907422,0.0033102894041340198,0.014090637909185837,0.00019854607668778502,0.9105436147236433
2022-12-09,0.03255803145856706,0.00393250164986468,0.0106881289531393,0.00011423610051893459,0.9149641658439011
2022-12-16,-0.01094780993414235,0.00481209566757278,0.00721310811225608,5.2028928639094466e-05,0.9193847169641588
2022-12-23,-0.03222774317247756,0.00537840830442754,0.00862334950357292,7.436215666077133e-05,0.9238052680844167
2022-12-30,0.011385899794422283,0.00510392923118678,0.0065343940845318,4.269830605196418e-05,0.9282258192046744
2023-01-06,0.027918967676523132,0.003991698220735125,0.006666124902339675,4.443722121359314e-05,0.9326463703249321
2023-01-13,0.023305195179343485,0.00458044930725242,0.0066668254339627,4.4446561366931944e-05,0.9370669214451899
