date,5d20b,5d30b,5d40b,5d50b,5d60b,5d70b,5d80b,5d90b,5d100b,8d20b,8d30b,8d40b,8d50b,8d60b,8d70b,8d80b,8d90b,8d100b,11d20b,11d30b,11d40b,11d50b,11d60b,11d70b,11d80b,11d90b,11d100b,14d20b,14d30b,14d40b,14d50b,14d60b,14d70b,14d80b,14d90b,14d100b,17d20b,17d30b,17d40b,17d50b,17d60b,17d70b,17d80b,17d90b,17d100b,20d20b,20d30b,20d40b,20d50b,20d60b,20d70b,20d80b,20d90b,20d100b
2018-01-23,0.008925172420692464,0.007063367608970228,0.005813530380558542,0.005036009838786426,0.004524276139170959,0.004062548957314273,0.0037477328785399866,0.003639737844821605,0.00351189235598651,0.011293028407014896,0.008690583383811623,0.006918861270244746,0.006041995697623592,0.005282367631440102,0.004866944591514962,0.004271890119971443,0.004029026682411232,0.0037944178981909817,0.010001191404845938,0.008378938214902208,0.006863808871907709,0.0057591738065352945,0.005133102125609127,0.004714256922348912,0.004240342470286845,0.003974506326676396,0.003579003517401895,0.010404329299527717,0.00850645822042771,0.006842118724447832,0.005706427887665337,0.0050983785154104285,0.0046360948082730434,0.004175061450663879,0.0039533231155973745,0.0035422125573218778,,,,,,,,,,,,,,,,,,
2018-01-24,0.009019244900030598,0.006110642946887885,0.005328954002063549,0.004721924954852481,0.00423664664792782,0.003837975663033582,0.004173746623447122,0.003559021498886894,0.003515535311174013,0.009502157932650652,0.007510236881128155,0.006009670896611769,0.005312151101165702,0.004758889625664389,0.004323609402637964,0.003923043811238692,0.0038018248666473204,0.0035488541734226063,0.009788368275594272,0.008250492787572158,0.0068586152428966925,0.005725532473258878,0.005072098435508447,0.004637637103131992,0.004216229101262556,0.003910349489385924,0.00359853823283333,0.010564788774597602,0.008576123397815466,0.007054968074883991,0.005825984046453241,0.005188401879801797,0.004707627757853445,0.004282393064962161,0.003992733199386367,0.0036355105593240157,,,,,,,,,,,,,,,,,,
2018-01-25,0.006150343191522954,0.005364258705733972,0.004718757890568331,0.003963473208242334,0.0033040410660980695,0.003475111009078229,0.0033135519257493835,0.0030365314392847855,0.002679958216001975,0.008206006420875614,0.007348691694896626,0.00554554565849226,0.005133310610162866,0.00478255830596726,0.004242774932942525,0.003733705422644138,0.0037177401914931536,0.0032927017231676116,0.009479162426689927,0.008175556771404219,0.006794840813803618,0.005815621293273768,0.004967398547113146,0.004518402418513234,0.0041281406500217385,0.0038549048809464956,0.003588657289638828,0.010140878808594263,0.008320856380265907,0.006961449485292104,0.005767238537156605,0.005069538701942087,0.004667814229888901,0.0042355319076210225,0.003983547951536142,0.003656151576060823,0.010202089507025953,0.008253647969719108,0.006852158861873926,0.005667029945069397,0.004991940036481834,0.004561801442138534,0.004150778059320664,0.0038929298645372533,0.003568476452691793,,,,,,,,,
2018-01-26,0.006807096138362512,0.005314213288770141,0.005039952130529133,0.004073224125711409,0.004305480354846037,0.0034394290136504878,0.003450965157286958,0.0035840128051477724,0.0032629381883802567,0.008132696773244453,0.006430326439699431,0.005156864618788651,0.004907626054203419,0.004411238393174462,0.0040773286069814545,0.0035706456326632095,0.003566563924391244,0.003226874807250098,0.009484869875075458,0.0076505487220870725,0.006232248195362801,0.005629204393547233,0.005000158572516191,0.004514276711176886,0.003982819446768197,0.0038980794190238365,0.003546264791486897,0.009641581048193407,0.007964483552575341,0.0067134139298614,0.005644064705111544,0.004943141433077622,0.0045943134847328815,0.004176880451182056,0.003858923283777507,0.0035325132484540973,0.01026526276208037,0.008325247978255604,0.006842616457035139,0.005717992863638058,0.005036685376280668,0.004608789265505044,0.004196891765553969,0.003915490892929711,0.0035611530704740047,,,,,,,,,
2018-01-29,0.00915382365072675,0.006715855941456402,0.0062447018954053845,0.004728498403310824,0.004707104971901869,0.003935659562038172,0.0037371589230879012,0.0037497950466091907,0.00354511378054279,0.008731737151398614,0.00697293969388597,0.005176795435521358,0.0049115715680629465,0.0045637090074478436,0.004171632301148493,0.003541280961640931,0.003631230037411923,0.0031749629099237426,0.008971439486783995,0.007567348858664437,0.005623334808162452,0.005226000596314129,0.00480100646522919,0.004355110460000325,0.003821112153816697,0.0037922412398966455,0.0034114221796599786,0.009877471370568875,0.00829301391811066,0.006711722170568349,0.0058142154681545734,0.005068909658065674,0.004663815497865577,0.004207294463373126,0.0038799540810050093,0.003596523141275163,0.01071827730447643,0.008738038250155587,0.007026279474303546,0.005981868599660184,0.0052474558494769894,0.004775282720268942,0.004326108866500673,0.004011078930182553,0.0036803291994787868,,,,,,,,,
2018-01-30,0.009962621019398982,0.007584758582024865,0.006782337107045411,0.00559093849039469,0.004931494376682568,0.004837077129359665,0.004380899791737057,0.004231208721790105,0.003801131202818587,0.008739734390286993,0.006682049436517014,0.005906647986493886,0.004822578829018281,0.004490496834191843,0.004162324035489545,0.0038035690954620937,0.0034499365236316916,0.0032155839523669914,0.0096020387632057,0.007937934000705546,0.005977222454741908,0.005451502676791498,0.004987913900205338,0.004474921659058824,0.00392105487793791,0.0038796103921922595,0.0034923567295313375,0.009812300408581118,0.008287973278693581,0.006709439754630925,0.005895033066992417,0.005063014017572803,0.004628411318651886,0.0042151637086463205,0.003943206166936644,0.003608023148577299,0.010527817547696935,0.008485946283821636,0.006954599052923652,0.005918545194382344,0.005178711826005558,0.0047493181304003,0.004314949911399713,0.004063458993505707,0.0036909118984001245,0.010672054470870228,0.00854121099681791,0.006945767001720301,0.00588052470189374,0.0051518706316697445,0.0046923003366257385,0.0042658401220319825,0.004003439526485053,0.0036408013140268192
2018-01-31,0.009951297085832523,0.007790679638181342,0.007146381808744382,0.0057472202537299875,0.005138799501511149,0.004527371767521878,0.004424617910365837,0.003998718816586696,0.0036883337142509486,0.008552376888723217,0.007138811074302684,0.0059037309024258895,0.005410189063835947,0.004449431365759013,0.004199453051469995,0.0040476817077817985,0.003539885400680427,0.0035974336883391285,0.00920352538752416,0.006922579124991113,0.005936964872944983,0.005141821407924879,0.004810144476617293,0.004060411412668616,0.0039658014569999974,0.0036650341659221035,0.003422207901351242,0.010905817797105715,0.00794643748214137,0.00668654082264853,0.005828447591523971,0.005285624003823115,0.004448226189905153,0.004285988489266079,0.003882413598431922,0.0036976170310559853,0.011390963083755206,0.008319389041014034,0.0068999321130352315,0.006066102898810957,0.005326542240301257,0.004662798166462371,0.0044131485901496865,0.00404662978354634,0.0037794105001109136,0.01201117607075157,0.008726237148012149,0.007116122010410025,0.006194410980186973,0.0053809190463704895,0.004734447229776817,0.004448207724963441,0.004102801093710993,0.0038478776175719515
2018-02-01,0.011441603713321575,0.008822071461745153,0.008111704216090681,0.00678361533906578,0.005736337546143005,0.005180837830769139,0.004961177109477187,0.004398655671894227,0.004170448830034708,0.010170329440167908,0.008323633696404155,0.006854204711375961,0.006090120766697253,0.005054064388461997,0.004771324350661877,0.004533484982373544,0.003972608087767013,0.0039064284515389815,0.010226957681786698,0.0077128448411504435,0.006473364004635891,0.00545644140346769,0.005035742497763282,0.0044298945686712795,0.0041890918879598895,0.003853072096385328,0.0036498444434114753,0.010521930115151438,0.007790185522630124,0.006673664624869645,0.005683934711241492,0.005284138061652135,0.004479631113260232,0.004278150688895315,0.003927078686237683,0.003712549181952046,0.01213748936784207,0.008816931566416114,0.007258312981189752,0.006361704505548137,0.00559100328871125,0.0048963198525674425,0.0045666471866666215,0.00419693195445281,0.003965277409817377,0.012960667934429845,0.009300196105583526,0.007614321987827693,0.006595120166758877,0.005695279872731962,0.005048393022928114,0.00470061525494095,0.004305618066826845,0.004046650261276926
2018-02-02,0.009397092949962228,0.007515849512666379,0.005810981382558577,0.005763669318330035,0.004893576637103237,0.004291733218963542,0.004052498596712371,0.0036347730828957692,0.003508741051371946,0.008586724875031395,0.007580518106725481,0.006482141807112015,0.005430370410579803,0.004755399215124521,0.0044057348274242,0.004115298939983872,0.003628174456128226,0.0034036512605927606,0.007685687293844043,0.006997710912900503,0.005801052415711206,0.004943784680565992,0.004430185711632167,0.004045910529845265,0.0037294864697600136,0.003383634579288272,0.003137967368516134,0.009046224531116694,0.006737537610471707,0.00579740025755721,0.005252971377152343,0.00444595427457191,0.004111534798357788,0.003577941254400334,0.0033851442465672225,0.0032429966410017722,0.010797089694967083,0.0070897207618425715,0.006456879328849715,0.005704872754248436,0.004877330877113335,0.004459145763440592,0.003887360519663129,0.003670004919316535,0.0034502757479009344,0.011378186168289384,0.007487639423104431,0.006629069541466121,0.005876474393993916,0.004951785700680609,0.004533678567528597,0.004007614413074673,0.0037155504187926618,0.003550699985686079
2018-02-05,0.00927195582803074,0.006781301421664582,0.0057902983896732175,0.004314367088728702,0.004384273425783002,0.0037256075763523627,0.003570934712494899,0.0032723596341271846,0.003063547315227641,0.008287546228294886,0.006090486941075698,0.005603323207462142,0.004711197736160703,0.004423978174594238,0.0038951486039515227,0.0034580116780983097,0.0032704359045905847,0.0030605251018293,0.008963974323433304,0.006878014180552744,0.0053518841994690735,0.004783993318926071,0.004257905933006987,0.0038353431011951427,0.003499265941848885,0.0030482448968206103,0.00292668371861182,0.008001615496349018,0.005403213001744047,0.004828223947305414,0.004331455205399928,0.003915098405241133,0.003536136050131445,0.0031315730233130237,0.002956930408557752,0.0027767295631830474,0.008211462740918806,0.006064368045181427,0.005061582751646682,0.00484679839499032,0.004039847480809283,0.003863573051795373,0.003458477801194804,0.0032089343038003964,0.0030238302430154857,0.008802191944292147,0.006633324706506199,0.00558016134174956,0.004994193764690226,0.004281704618254899,0.0040011495006405185,0.0036547857908502597,0.003287760518678132,0.0031528343093393117
2018-02-06,0.013631713296543013,0.00797022994496155,0.00707114527918581,0.005772141568243603,0.005179068687227008,0.004939625665944023,0.0041240838469231034,0.0036703570381641914,0.0034542320124175256,0.01201524337185628,0.007586661583825157,0.0066125292981173535,0.005487177764173195,0.0047938176182750316,0.004584533081472486,0.003969036101896953,0.00354506708183975,0.003294046509132476,0.010409146458115822,0.006800265353312935,0.00645178888957022,0.005091601958403073,0.004763773353095121,0.0043615344853116435,0.003792598679190706,0.0033887983609779027,0.0031886825448815704,0.009935702422135633,0.00767722807156336,0.005652725909547622,0.00511206258406111,0.0043883618569502255,0.003954563552879251,0.0035049626229655315,0.0031795731092798193,0.0029618191630288093,0.009397177230546918,0.007274618380980339,0.005386312457970098,0.005018591775357598,0.004278489191348838,0.003892710096645437,0.003467640878609626,0.003112611444545697,0.0029232491337411255,0.010124395033650594,0.007901700934482076,0.0061869459206022655,0.005566215682648817,0.004755341049268499,0.004238973343124249,0.003766459998094497,0.0034353055991300594,0.003156808526297562
2018-02-07,0.013563169787725527,0.005442249920192568,0.007217515833314335,0.006045136603801542,0.005143850101715728,0.004533463692319995,0.004280357415864247,0.0038412029712380355,0.0034794777926404567,0.011746356072543202,0.006309378228893431,0.0069140110067500175,0.005701238406875846,0.005148638944016294,0.004368992119585399,0.004004586327975968,0.003702315918374678,0.0034229161792980307,0.010973856006118558,0.005956526911652326,0.0065156925048422435,0.0058806157023837315,0.0049582547846044964,0.004369711347032961,0.004019921843759453,0.003587336632352272,0.0034196110761649644,0.010405669235400119,0.00570249302117447,0.006180839715734221,0.005657868728402342,0.004756316549035551,0.004260321309805836,0.0038519200053516015,0.0034148912968597826,0.0032515153740782735,0.00973879985428713,0.005357614595289327,0.005812275835588005,0.005391263056861956,0.004571320589226271,0.004128420338321992,0.003648596765889528,0.0033576774510074587,0.0031056139043053386,0.009709209842998858,0.005189726981527679,0.00613986015493333,0.005502458497792228,0.004641427901209546,0.004419210376355345,0.003707043882120237,0.0035368330743544268,0.00323476388996609
2018-02-08,0.013717808228383787,0.005292228415818476,0.007326040865361286,0.005822129573215753,0.0053106653288578975,0.004608819579173808,0.004268714819609051,0.003863619729945564,0.0033818207225848372,0.012023113211806654,0.006009587745625667,0.006891810007215675,0.005597078716265948,0.005051755262934518,0.004354303678767961,0.0040171145213713155,0.0037562099698275286,0.0033375254160517447,0.011454113071793497,0.0059760871512753964,0.0067403620780687405,0.0058480234578321645,0.005019134917358638,0.004317603208788955,0.004029567763203856,0.0036723163675161023,0.0034341165236687217,0.01103477804854846,0.005845766377798358,0.006400490907714299,0.005726270199671784,0.004836760661261063,0.004339668102232045,0.003970471569305742,0.00352243993199584,0.003332677155472562,0.01017458882444872,0.005519930586653789,0.006007149687043518,0.005428007138471629,0.004630448609045664,0.004151290799351875,0.0037516051249890784,0.00336454004968651,0.003163123533210593,0.010117292328187725,0.00528219838776244,0.006139726456462377,0.005445829428676766,0.0046632601952776905,0.004384590128742755,0.0037324743118935765,0.0035502448561715726,0.0032016784425327664
2018-02-09,0.008630565755147254,0.009709087001319672,0.007869086410111588,0.006860513033912909,0.0057771171821944,0.00524597738913797,0.004417104920607428,0.004069367066862263,0.00398983974907975,0.0075050760306265216,0.010371959756093615,0.007248951280256967,0.006395764034033847,0.005811108438794829,0.005071607048337343,0.004294375302583557,0.004186825899528012,0.0038234958140268395,0.008058290327323001,0.010007220500831278,0.0071881568143995125,0.006235467267759822,0.005677312698569745,0.005005587125327435,0.004243469239452968,0.004100260739403278,0.003772501093861918,0.00758231448904306,0.009558535665360256,0.006759502382080016,0.006281419231120041,0.005400288630018983,0.0049156780279652305,0.00420571173577086,0.003992210433038346,0.003717688041559429,0.007134323836845322,0.00925520363789138,0.006528280531030902,0.0060344993710429755,0.005224475226984802,0.004741418110136429,0.004116557535642109,0.0038746385461562796,0.003577083383309343,0.006612915603129009,0.008898665892176416,0.006107127063612291,0.005688708063312787,0.0049879131261015555,0.004544506898877395,0.00391979752285194,0.0037821342346721467,0.003426682960441258
2018-02-12,0.008048838704153601,0.009480690126657828,0.007238415487398236,0.006482429800139451,0.005642451219993096,0.004920767063613877,0.003980281534519866,0.004060443263604327,0.0038197376916919634,0.006996034439385121,0.010280787882224952,0.006965783251501859,0.0063007879509408594,0.005713773317049424,0.004949295863071999,0.004137231135462789,0.0040976139686975934,0.003801543779114785,0.00781971821725927,0.009631372712186071,0.006968116213039119,0.00593111589169249,0.005494503753350729,0.00488889470646404,0.004034737464391233,0.004020940343833963,0.0036469624465674515,0.007583635446845807,0.009397035841323184,0.006689845257484918,0.006145791920807673,0.005317908498200696,0.004801431942045028,0.004082966906786327,0.0039346220612720235,0.0036677032111801094,0.007074073515491467,0.00922549540339203,0.006386271557793625,0.005943625917479694,0.005190198974729904,0.004688781433337734,0.004060039532318503,0.003824532562825972,0.0035516998713327817,0.006601338224540747,0.008876346230857007,0.006089361089822791,0.005635870923933913,0.004981659958204057,0.004508960371600609,0.003901839822575115,0.003765057873063275,0.0034126671346889916
2018-02-13,0.009943560942511434,0.011310017431459377,0.009012765200775886,0.006872668503357793,0.006557987450848627,0.005590233514229954,0.0047205124295824465,0.0045681249969911925,0.004399158343432135,0.00816490809555723,0.01094235781587799,0.007872593963778795,0.006495611764389475,0.0061273850847627185,0.005275201792081312,0.0044384069972017584,0.004324890176021317,0.0040503589710031394,0.007785996484487171,0.009859617328855848,0.0072448663274974675,0.005992626034031243,0.005617592002524741,0.004913062975809581,0.004124780463745176,0.004063852663692773,0.0037170886220675454,0.007806804831487398,0.009446441773872029,0.00689778208139716,0.0059745457381250935,0.005382516015765778,0.004805005974132938,0.0041176649878894595,0.003907795408324021,0.003657354504890623,0.007209776030393298,0.009198282705455208,0.006479499598759533,0.005959329298609357,0.005199646831051091,0.0046583762854975575,0.004092567466656242,0.0038085608091223077,0.0036037137119529117,0.006773449238244843,0.008646416519725116,0.0061912383751101105,0.005655405454819705,0.004902057355224079,0.004478375715407428,0.0039045750145863998,0.0036768719692384243,0.003425849342444011
2018-02-14,0.014786383943622495,0.012774592795394998,0.010530480559890417,0.008676319142375204,0.0073515049825924215,0.006335941544799753,0.005637169217661321,0.005130976254615257,0.004829771886587628,0.010228069555823916,0.011504549675492037,0.0090717119023615,0.0073769056933001365,0.00699721028140739,0.005697752463633179,0.005280236313801286,0.00461694254140981,0.0046657609726734025,0.008871304993482305,0.0104218981932474,0.00795751316254273,0.006585538827548877,0.006270417693818231,0.005149230968561776,0.004754153482850296,0.004250456956225657,0.004172001768160352,0.008462723624422488,0.009735735441327335,0.0074007059669618565,0.006231547218373404,0.0058282358354237165,0.004876483116344285,0.004473811745883153,0.0040080546308111096,0.003921701568222042,0.007888089679946938,0.009208576351530502,0.006894549678791927,0.006125813592424309,0.005482919473061378,0.004724383594241158,0.0043195361909306364,0.0038644115654620373,0.0037817416693421897,0.007391881339374478,0.008873572249125765,0.006583674556312348,0.00589203326715013,0.005252715727170638,0.004554154460515432,0.004183131739160533,0.003735491920515671,0.0036238778201320237
2018-02-22,0.011074774665347164,0.012718549047790875,0.009368754892551361,0.009180677228473287,0.007569262581409183,0.0066297724411482194,0.006213067868733675,0.005493253811150111,0.005230231770519654,0.0115627043130033,0.012748413261450698,0.009795540965002963,0.008323631691787762,0.00793173755676633,0.0060502714552534064,0.006201037112521335,0.005110031230972264,0.005206238085846355,0.010025539848795425,0.011291129044485112,0.008587800648393604,0.007368411056639771,0.007002611455828209,0.005416112168543296,0.005520052280413804,0.004540489151212391,0.004669044953844043,0.009239879291578084,0.010203184607531229,0.007815063727362057,0.006732693405648349,0.006318747361216262,0.005053799638446278,0.005027188985786658,0.004229456093789151,0.004274000856124184,0.008550778991541181,0.009615931357081688,0.00725273881903814,0.0065085581689466,0.005896217595968231,0.004811387053246413,0.004745321121292499,0.004026166461209934,0.004061360707285553,0.007928387764473313,0.00924087812344866,0.006829605689247694,0.006199576921059944,0.005618123641311325,0.004636215701577216,0.004552295603691863,0.003860545716307839,0.0038675994292886474
2018-02-23,0.008108593920459928,0.008404071698569748,0.007443172439288581,0.0058443209436538825,0.004659157596601802,0.004359239379832479,0.004038350223303894,0.003753513851987892,0.003163023470842202,0.011527302986732347,0.012468543256452776,0.009739438826019015,0.007892862612453793,0.007748033275612485,0.005946519156244542,0.006083806484040921,0.00496808135143549,0.005100129989380531,0.010405462850086433,0.011681547614393238,0.008846674722835995,0.007380950527052609,0.007163753269137146,0.005597319251266143,0.005590361658552391,0.004668378563075273,0.004705885591084288,0.009397656136882588,0.010448919121970079,0.008018490178820527,0.006778657548767351,0.006467125167143504,0.005146575487117652,0.005115039554130431,0.0043063273000854,0.004319509545086006,0.008760873907559774,0.009770732176091496,0.007409870078406601,0.006437967846559137,0.006002619693606183,0.004868865511308345,0.004818321469627057,0.004039981594248645,0.004069927500873545,0.008103693489639605,0.009316671754621643,0.00692987944827705,0.006188669288253707,0.00569379739381055,0.004647214725481178,0.004607763342199967,0.003881458459163131,0.0039000764525652797
2018-02-26,0.008654612828107425,0.008007176977319308,0.005867160630563352,0.004913613664830075,0.004467916414335042,0.003852098054983409,0.003670607006186362,0.0033440241433782586,0.003080802361596523,0.009413726344751096,0.010554658757201187,0.007813622845220736,0.007854450037977622,0.0063369347425252225,0.00580248260433758,0.005245062728045938,0.004805814865768518,0.004544804220950875,0.010342292875420553,0.011799415964009049,0.008855824790317272,0.0075943586095671145,0.0071856019430084446,0.0057358016322027255,0.005669496735994833,0.004746623240697627,0.004774787812954947,0.009379841259923423,0.010656257444974376,0.008023585096784,0.006939172766324096,0.006536366644054725,0.005259702829726223,0.005199929879126318,0.004389569834229359,0.004381234280027091,0.008727508668846386,0.009873068990517436,0.0074144014817166416,0.006524211335631252,0.006041578820612613,0.004931673159540891,0.004857274865563305,0.004102756252292436,0.00410402938839649,0.008146399924048867,0.009270950776017448,0.006926649888926102,0.006251040821518826,0.005677378225818726,0.004706911357732687,0.004612593994413435,0.003913197907606823,0.003911380198703388
2018-02-27,0.011140836822753252,0.009013344965432839,0.007084918314039973,0.005996151779632768,0.0054776394931779935,0.005060572797392669,0.00494306596617389,0.004539506804010691,0.004054266335682938,0.012509154672571268,0.010227185118467869,0.009118022156912622,0.0072884496473242825,0.007276064067435539,0.005652957846964576,0.005655699533242672,0.004844354583072961,0.004760043840276793,0.010482342133339737,0.011702749388752943,0.008924420726167526,0.008234671247600866,0.007188007612163245,0.006097556519239836,0.005831038454425443,0.0050026857625343835,0.005067801295144551,0.009593690229284744,0.010612621193960631,0.008139875579118837,0.007464619479816446,0.0065775712534872355,0.005553506511716224,0.005365592031787353,0.004560155494843919,0.00464519018327174,0.00887727930284821,0.009721184831295861,0.00747852685327777,0.0068781858056051045,0.006028760039993281,0.00518019500524593,0.004955664190678405,0.004264506404518118,0.004281493298191524,0.008270562136947431,0.009186980191683415,0.006984069314307795,0.006643897051646677,0.005666572302154836,0.004929677082365871,0.0046975464170200005,0.004055804352841272,0.004090424120035564
2018-02-28,0.004224324856036868,0.006731470433249651,0.008213098939674193,0.005056710013901306,0.004304089783401544,0.004869756519440758,0.0046352035683519125,0.003441563550337105,0.0034206651203983495,0.004731223353867367,0.0065700956950185685,0.007121867083634275,0.0045822543789560575,0.004485855941079241,0.004574128933877542,0.004223013752923425,0.0033147037266837535,0.0032432213388405872,0.010096058638204525,0.011100114649033056,0.008581417696605078,0.007775545768991915,0.006865635234578471,0.0057969731401115105,0.005572164776395987,0.00479187259823948,0.004866490852980734,0.00962553778873331,0.010815543360663886,0.008189019957895585,0.007427390785642861,0.006646495208657027,0.0055867840368417415,0.005316839129825513,0.004615272759464481,0.004630083651235833,0.008885753829836555,0.009883557186541266,0.007589539400700976,0.006871222377486818,0.006143798224419438,0.00521339975674826,0.00495725770449666,0.004318634498313422,0.004305022829247344,0.008336292539517686,0.009318257153844557,0.007079293514759194,0.006557202055741138,0.005762829730586585,0.0049459658107464605,0.004711900911738563,0.004077292966693226,0.004081735778082534
2018-03-01,0.009791475086027925,0.007808739727191093,0.00654004582809434,0.005204255055094487,0.004155688441265394,0.00394353128369836,0.003795118352693938,0.0034049216053380206,0.0030964397838666924,0.004036562706967851,0.006369646510548379,0.006987520335731032,0.004313419227135995,0.004036121464948437,0.004413109977703516,0.004099058887428696,0.003130713780012883,0.003056610154829769,0.011004093545107955,0.009248062075419975,0.00798230985917765,0.006948341006344213,0.006489990919757116,0.005374097150526977,0.005215357809761385,0.004537371970692813,0.004419159509154394,0.009573488274682272,0.010980234114143601,0.00827103850696257,0.00753153064045724,0.0067296851203673645,0.005705524549644016,0.005384062768958503,0.004682560859623489,0.004680461675125192,0.00894754014910986,0.010094850183804951,0.007693711022720163,0.006950781403747406,0.006273684820114102,0.005317878837802261,0.005048080823989279,0.004403420107900628,0.004364835887508264,0.008363360444845152,0.009456522042930179,0.007164774741345028,0.006566478507138587,0.005863611850295464,0.004993072164464171,0.004761838764704263,0.004136273379385667,0.004106337049746296
